video_id,content_type,emotional_manipulation,commercial_signals,child_role,privacy_concern,clickbait_level,emotional_score,commercial_binary,child_protagonist,privacy_score,clickbait_score
Dykwp8UrQjA,vlog,none,none,not_applicable,none,mild,0.0,0,0,0.0,1.0
ee-6KffMBrU,unboxing_haul_challenge,none,none,not_applicable,none,mild,0.0,0,0,0.0,1.0
xaW2mWgKhYY,challenge,low,low,not_applicable,low,medium,1.0,0,0,1.0,2.0
WBT9EFgKCA8,haul,low,high,not_applicable,low,low,1.0,1,0,1.0,1.0
9909TdmoG7U,vlog,low,low,not_applicable,low,medium,1.0,0,0,1.0,2.0
uxssCS7yVAw,storytime,medium,low,not_applicable,medium,high,2.0,0,0,2.0,3.0
8MJVAeTTMBs,vlog,low,low,not_applicable,low,medium,1.0,0,0,1.0,2.0
fQvHFyWgWYY,challenge,low,low,not_applicable,low,medium,1.0,0,0,1.0,2.0
x3mpDrbbjkU,challenge,low,low,not_applicable,low,medium,1.0,0,0,1.0,2.0
N2PycHf22Xs,vlog,medium,low,not_applicable,low,high,2.0,0,0,1.0,3.0
iV1iA_7vYt8,behind_the_scenes,low,low,not_applicable,low,low,1.0,0,0,1.0,1.0
o03EqNKQPQ0,unboxing,low,medium,not_applicable,low,medium,1.0,0,0,1.0,2.0
kub17UN5Mps,family_vlog,not_applicable,no_commercial_content,main_subject,minimal,low,0.0,0,0,0.0,1.0
7hDWGkWIjmo,vlog,not_applicable,no_commercial_content,not_applicable,minimal,low,0.0,0,0,0.0,1.0
mjctZfq8uKc,vlog,emotional_appeal,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
rGlzQU9abmU,vlog,not_applicable,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
ZO-_tCaOsZw,challenge,not_applicable,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
6p03QvrIE9A,vlog,not_applicable,no_commercial_content,not_applicable,minimal,high,0.0,0,0,0.0,3.0
b1RvsGmBj5U,family_vlog,not_applicable,no_commercial_content,not_applicable,minimal,low,0.0,0,0,0.0,1.0
U9fsnCustOA,vlog,not_applicable,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
rTtGcQuOafk,vlog,not_applicable,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
fqqgEZAdwcc,vlog,emotional_appeal,no_commercial_content,not_applicable,minimal,medium,0.0,0,0,0.0,2.0
7UkDAmj5efw,vlog,low,no_commercial_content,not_applicable,low,medium,1.0,0,0,1.0,2.0
gp6YOK3On6Q,vlog,low,no_commercial_content,not_applicable,low,medium,1.0,0,0,1.0,2.0
DposaJ3XK5Q,vlog,low,no_commercial_content,not_applicable,low,low,1.0,0,0,1.0,1.0
IyIFjHPE9XM,vlog,low,no_commercial_content,not_applicable,low,low,1.0,0,0,1.0,1.0
eMWSVdcTILU,vlog,low,no_commercial_content,not_applicable,low,medium,1.0,0,0,1.0,2.0
zRYio-OyyFE,vlog,low,no_commercial_content,not_applicable,low,low,1.0,0,0,1.0,1.0
N2_5n6HAIuw,vlog,low,no_commercial_content,not_applicable,low,medium,1.0,0,0,1.0,2.0
Zkuothr255Q,entertainment,low,no_commercial_content,main_subject,low,medium,1.0,0,0,1.0,2.0
2f97RxGKNmc,entertainment,low,no_commercial_content,main_subject,low,medium,1.0,0,0,1.0,2.0
Ehd5075QVsE,entertainment,low,no_commercial_content,main_subject,low,medium,1.0,0,0,1.0,2.0
RyC99koSwXI,unboxing_and_hauls,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,high,0.0,0,0,0.0,3.0
XXXZqxCnuf8,challenge,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,high,0.0,0,0,0.0,3.0
zAmyFOk_kqg,diy_crafts_hacks,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,high,0.0,0,0,0.0,3.0
H4IA6CFQmU0,gaming,no_emotional_manipulation,no_commercial_signals,main_protagonist,no_privacy_concern,low,0.0,0,0,0.0,1.0
mvIoz4DMnLs,challenge,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,medium,0.0,0,0,0.0,2.0
_1uBOP-x4QI,challenge,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,medium,0.0,0,0,0.0,2.0
7FpZ66No9wI,unboxing_and_hauls,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,high,0.0,0,0,0.0,3.0
WFwJ0a3ztpE,educational_and_learning,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,medium,0.0,0,0,0.0,2.0
o0V9fKsEuag,challenge,sensational,no_commercial_signals,main_protagonist,no_privacy_concern,medium,0.0,0,0,0.0,2.0
sE9uzwgaKVs,challenge,no_emotional_manipulation,no_commercial_signals,main_protagonist,no_privacy_concern,low,0.0,0,0,0.0,1.0
r9MxMw_1NWQ,gaming,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
X0sbjd8bH78,challenge,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
4ESbBtPtweo,other,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
x__SgsQ-NR0,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
mVDoMlNPYRA,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
TFdRt3IhHC4,travel,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
U759gopVtMA,other,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
PImDn3leRx0,toy_review,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
-fwbBCLmEJE,daily_vlog,none,brand_mention,protagonist,none,mild,0.0,1,1,0.0,1.0
Ks-MlVDf4bM,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
D7qP3Fk7qv8,challenge,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
Anuqe7mOQ7w,educational,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
EtDNGZBCqRI,challenge,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
606Gy8l_rJQ,daily_vlog,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
na3jU4_BA3A,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
QsSB9vuEug4,toy_review,none,brand_mention,protagonist,none,mild,0.0,1,1,0.0,1.0
uym40ts0ED8,unboxing,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
7fPmKPZD_-M,educational,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
g7viLM8-R-8,daily_vlog,none,brand_mention,protagonist,none,mild,0.0,1,1,0.0,1.0
x610RKakejY,toy_review,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
RG_ArFJuCO0,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
uygp3fTRgKk,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
XCv1RxEkAwI,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
mirwPV0LPJc,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
NwGk1wwFrnk,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
D019wgAbho8,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
XSEfNySrMeU,challenge,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
wZH-SHl3tAg,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
1XqP3nxh63A,challenge,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
8W9lPNpW7_s,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
SoAFigs0K4k,travel,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
ULvofKOw8Tw,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
j3VN9oeDWNU,travel,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
DpC9mFhbxoo,travel,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
YMGK4S-MG3U,other,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
hCe-Q1IXJ_A,travel,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
YAtaQeslTgg,other,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
4AfnEIrOW-w,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
jPW8VY0TgY8,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Z5EwwVLE6DM,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
IE1yYiKIrS4,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
AxqOYoXGfzI,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
5S6RF5P7s3o,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
WPSf7bXSCKE,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
lBTWdWDKCDk,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
LMztRCwmWQs,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
cpA4YO7M4EU,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
lrdVD_ZS2fM,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
ETJP04pt5rw,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
dD1Mq358eX8,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
N474nOjb7W8,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
AiZN8UG0Dt0,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Wg7YPvs5f44,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xuXYVhi9Z5M,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
phAndvcwMfA,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
eWntLM7UbQo,storytime,none,none,unclear,none,none,0.0,0,0,0.0,0.0
nBq3bclV46o,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
T9CWE1hvxEI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
C1VUj_XZcqU,educational,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
w4Y74Dj1lBk,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
zOvy0z8qK_I,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
dkq_f-3Yly4,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
8gbZ1c44ksw,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
pzKyj7sNCoE,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
UhP0Gel5tZs,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
d3pLIi2ah6o,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
SoWABnkaiCs,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Ja_GXBceeas,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
2fKX-zrK1rg,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
JcH7DB0XMIA,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
TC5OHiry6HI,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
J5P3QLV6Mpw,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
q6Uy-IItLWc,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
bT8518Z7Bbk,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
LT8VDwZ_Qxg,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
FF6Zv0T9Pdg,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
lF2RR9yD3qM,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
pgjtrrtkiy0,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Cxt4JxR55xs,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
vxS_ua_lRBw,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
se1jjaWaA_c,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
ZtmYtP3P_yI,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
1h1nEogrIr8,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
3ZaIsuhJKj8,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
V_qwxSw1X68,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
yW2lOu2wQmo,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
milB5UIBOYY,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
wX8DkBRQn1M,challenge,none,none,co_star,none,mild,0.0,0,0,0.0,1.0
njxBhJCQkVs,challenge,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
R-_VCHBV05Y,storytime,none,none,unclear,none,none,0.0,0,0,0.0,0.0
EsryyvvVJ98,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
dWVGJnRpvms,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
UgUj8RtK4sg,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Sa9XEYQY6YM,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
C2DIJRsuVMM,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
dH5Fl-Og4gk,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Dupk3APmY9g,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
1U6aRpOdMTM,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Zej8UVE8le4,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
e5d5JsQVuZQ,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
hXUdjptojRY,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
i7x-n7Ih-Dw,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
jEuImeqjzNw,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
iy2dEDyQo8w,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
DAyMrzgqvwg,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Yel9STK8uk0,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
AOzqV2ftGHg,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
olKzO7FgHcY,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
mqfyyx6qKqw,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
N0_O3Pok6x8,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
nKgLjGCOWcE,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
97m8vawur54,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
AOQ2x_LyNEI,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
CjsKGUCISc0,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Y6wgP1hIIXA,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
dKcqFX66IdA,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
ssZ3Q25-25c,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
6oqbf77oIVo,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
qPchvXbxNcM,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
HCqMHX0rlEs,challenge,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_Jvahv4LT5Y,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
GCkANZc2CDo,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
0m6hvxsLfxU,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
ZkJbYswEwt0,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
JR4WKp3mzAU,other,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
n3g7ZwUweT0,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
A8wXXTb_r2o,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
hQEeD7eYbH4,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
bMVMVKJWbKs,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
cMqCWy7q6sI,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
hWkH4EJciAI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
5GY5gplXX2Y,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
4rNF1lUbLDY,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xBcGkO7a4Xw,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
qBrJhBg0Me4,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
zilwuleL9QI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
H9Ra2u5OuUE,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
5pKNbIKjkGM,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
liaaA-DB_Xg,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
isIbns54pj4,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
D4D31llKRF4,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
3FQQ6Erq1-M,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
uI66sL6Xrf8,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
5LKg86kwBqY,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
NdWMJlEhSc8,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
gcOwjtBBGzo,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
tjlqjc3vZTc,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
H-mDb1dtHiE,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
0vSkV-oB46o,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Cxu-B2whG5s,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_QjvsfM0NVo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Ajpv88dwHsA,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
_VC_Zp8URrE,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
e96KR0Dbbuk,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
5i-IRVe_dBY,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
5IIIHNq-bv8,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
nj_WcoCApH0,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Ccq22w9BQo4,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
ZlIWviAkaqA,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
i3OTS6u71ro,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
1dkQG7GEEaQ,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
oI8QYH0lr7A,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
0H93NpnkEEo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
wLJBKvrR5SY,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
LQ-MabASKx8,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Nhcft_Q9tC4,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
zt3ID5MGC0U,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
te5UWAqPXWo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
29eL03h6qPE,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
5YbqF7bFCLE,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
8f9guccSNoY,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
l-yEoSjPZyI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
c7Y4e59r5FY,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
-Pp8e_xxrBI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
D3FF_GumeaA,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
7Q8SysBQ4zk,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
DN08f-ZbvvM,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
yghffBzJ7ng,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
qczPDhMPV2A,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
1eIRSUj_nJc,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
amg6uFrhcYo,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
k7NmJ4LV8tY,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
NJFLn-Qow-s,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
6ZZrl5YjomY,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Myoow0b_5pg,travel,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
sSJeuF6-c4Q,travel,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
tkL-33KtAzU,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
dVa7oipxp8g,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
sw9S8lxAOkE,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
iI0-Hb4YYec,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
JjjGz4O-7dE,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
OFkUpILPP8c,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
8l45VwkEJYM,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
KpY7dISkYyI,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
HQCseVYFKew,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
HYAwWDrlJgA,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
tgvoTCl2BWM,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
jdQtNJWgAm8,travel,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
nHCdhddV0ao,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
Bp-jxGqYudw,daily_vlog,none,none,unclear,low,moderate,0.0,0,0,1.0,2.0
SqEgMVY0iTY,travel,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
BubS2AVVdRg,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
JKXTpWv4FMU,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
tSvzwonTOes,travel,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
qBWWAqs-dtI,unboxing,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
nqSHQcbny78,daily_vlog,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
f2_eJrBVRW4,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
r3NTKjPVa9g,travel,none,none,unclear,none,none,0.0,0,0,0.0,0.0
tKg0bKPFTaQ,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
7zQWsyJboSA,reaction,moderate,none,unclear,none,moderate,2.0,0,0,0.0,2.0
JOrSMpvSCL0,travel,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
Mt74uWfS0AA,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
gHvsI_zRw1w,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
8E_yPp8rOEo,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
UzfJjZzlT4Y,other,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
1wNmrh2PufE,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
gM_5gFwrymg,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
pEoOsWitsTg,storytime,moderate,none,unclear,none,moderate,2.0,0,0,0.0,2.0
aGJy6Qdp7VM,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
am9Q8KwQJ9Q,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
9u9_Q72maJo,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
6xAz0EaZh3c,daily_vlog,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
dwj-ylgeoPs,reaction,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
2HQYDiyYeWc,travel,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
AMujnqr3ZzI,reaction,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
ZbfUJHDxwZE,travel,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
Z-ExTha8dpM,reaction,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
x-52_Zi9Xsk,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
SCpzFTSILPY,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
cmgDlZIU6sw,educational,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
bVitMYcHBF8,other,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
cqd82IBMt0E,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
PTmZWihz5w8,storytime,moderate,none,protagonist,moderate,mild,2.0,0,1,2.0,1.0
nqdmexo5OGw,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
kxuAycQcwOE,travel,none,none,unclear,none,none,0.0,0,0,0.0,0.0
E6M3C_2izgM,storytime,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
sIoQlfBG7fs,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
CUsyl4pirS8,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
oUGKE4-vuzA,other,none,none,co_star,low,none,0.0,0,0,1.0,0.0
CPF1lD_TuWM,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
pBwTo9RcTCA,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
sg7XFpkiuqU,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
9gkZmmXtJWI,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
DQjinrgTAo4,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
VyvHVOG9N2o,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
aNAKjHZEzh8,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
xYVpUU9gPzU,other,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
JGBsGTEE2ss,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
9uE_8CWl7_0,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
XDCH-weGHYo,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
VajfQgTB6gI,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
OFR1T50Q_Gc,other,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
5t89ajnI0pk,other,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
MWJy6KngfXs,other,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
EIfOpP7X4sc,other,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
tJA1yfetXHY,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
cGrg5fbOV_s,other,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
rWUu5m9TWJY,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
76lFTZpTntg,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
V0gJCMMg3dk,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
