id,title,channel_short_name,viewCount,performative_labor_llm,emotional_bait_llm,narrative_conflict_llm,challenge_format_llm,commercial_content_llm,privacy_violation_llm,video_id,performative_labor_vision,emotional_bait_vision,narrative_conflict_vision,challenge_format_vision,commercial_content_vision,privacy_violation_vision,overall_exploitative
xwY88QTiUvM,She Possessed our Dad | Scary Doll Ep. 2,famoustubefamily,198058,0,0,0,0,0,0,xwY88QTiUvM,0.9,0.9,0.8,0.0,0.0,0.1,0.8
LnrQBhQIbu4,Our Daughter Almost BURNT DOWN Our House Making S'Mores (FULL MOVIE),famoustubefamily,2575597,0,1,0,0,0,0,LnrQBhQIbu4,0.8,0.9,0.7,0.0,0.0,0.1,0.7
UQ8LRqp0up4,We Caught KiKi SLEEPWALKING on Camera!,famoustubefamily,1426637,0,0,0,0,0,1,UQ8LRqp0up4,0.8,0.7,0.6,0.0,0.0,0.3,0.6
WJpTojJqcN8,Her Stuffed Animal Comes to Life.. Scary Haunted,famoustubefamily,1755662,0,0,0,0,0,0,WJpTojJqcN8,0.9,0.8,0.7,0.0,0.1,0.0,0.7
TVJxOpFOlXs,OUR FAMILY CAN'T STOP SMILING..,famoustubefamily,1283240,0,0,0,0,0,0,TVJxOpFOlXs,0.8,0.9,0.7,0.0,0.0,0.3,0.7
TgBHVJ6wicc,Remaking Famous FAST FOOD Meals! 🍔🍕,famoustubefamily,1120501,0,0,0,0,0,0,TgBHVJ6wicc,0.8,0.7,0.0,0.0,0.6,0.0,0.5
SbBa7YqSpkQ,"Kids FIRST DAY at NEW SCHOOL, What Happens Is SHOCKING | FamousTubeFamily",famoustubefamily,5139339,0,1,0,0,0,0,SbBa7YqSpkQ,0.8,0.9,0.7,0.0,0.3,0.0,0.7
UYOQGrJH5Vs,"The Most UNBELIEVABLE SKITS You Won't Believe Happened in 2022 (Best Skits of 2022, pt. 2)",famoustubefamily,2870081,1,0,0,0,0,0,UYOQGrJH5Vs,0.8,0.7,0.1,0.0,0.0,0.0,0.5
mDHsfOi1stE,The GRINCH Took OUR DAD before CHRISTMAS,famoustubefamily,253811,0,0,0,0,0,0,mDHsfOi1stE,0.8,0.9,0.8,0.0,0.1,0.0,0.7
Ziu4VjgIv5w,FamousTubeFamily EXTREME HIDE and SEEK!!,famoustubefamily,1469625,1,0,0,1,0,0,Ziu4VjgIv5w,0.9,0.8,0.6,0.9,0.1,0.0,0.8
iQ2h79fR7r4,DO NOT SLEEP in a CYBERTRUCK!,famoustubefamily,976820,1,0,0,1,0,0,iQ2h79fR7r4,0.9,0.8,0.6,0.7,0.3,0.0,0.7
RoeeNlnh7b8,Pink VS Blue Food Challenge!,famoustubefamily,1061477,1,0,0,1,0,0,RoeeNlnh7b8,0.8,0.7,0.6,1.0,0.7,0.0,0.7
DPP9RgKFr7s,"Girl BECOMES POLICE OFFICER, Dad GETS ARRESTED | FamousTubeFamily",famoustubefamily,12289662,0,0,1,0,0,0,DPP9RgKFr7s,0.9,0.8,0.9,0.0,0.0,0.0,0.8
OyKuhcmS1h0,The Halloween Pact | SPIRITS EP. 1,famoustubefamily,618751,0,0,0,0,0,0,OyKuhcmS1h0,0.9,0.7,0.6,0.0,0.0,0.0,0.6
ZAWfwDo9zvA,Her EVIL TWIN SISTER is TAKING HER PLACE!,famoustubefamily,797401,0,0,1,0,0,0,ZAWfwDo9zvA,0.9,0.9,0.9,0.0,0.1,0.0,0.8
nR6Q5F_j-IY,"OBSESSED Fan CONFRONTS Famous Family, What HAPPENS is SHOCKING (Full Movie) | FamousTubeFamily",famoustubefamily,1897422,0,0,1,0,0,0,nR6Q5F_j-IY,0.9,0.9,0.9,0.0,0.1,0.0,0.8
G44CZEiYZS0,"Mommy's Boy MAKES DAD JEALOUS, Teaches Him BIG LESSON (Full Movie) | FamousTubeFamily",famoustubefamily,12763966,0,0,1,0,0,0,G44CZEiYZS0,0.8,0.6,0.7,0.0,0.0,0.0,0.6
TbmS5Ohez_0,"Boy CHEATS ON SCHOOL TEST, Then His TEACHER FINDS OUT (Full Movie) | FamousTubeFamily",famoustubefamily,1360772,0,0,1,0,0,0,TbmS5Ohez_0,0.8,0.7,0.9,0.0,0.1,0.1,0.7
rpqoMuC3jTY,Playing SQUID GAME in REAL LIFE (Part 2),famoustubefamily,1491690,1,0,0,1,0,0,rpqoMuC3jTY,0.9,0.8,0.7,0.9,0.2,0.0,0.8
0t1pZ4lAIcg,"Dad FORGETS DAUGHTER, He INSTANTLY Regrets It",famoustubefamily,1802087,0,1,1,0,0,0,0t1pZ4lAIcg,0.8,0.9,0.9,0.0,0.1,0.2,0.8
jqFaj6-30LM,Kiki LOST Her FIRST TOOTH,famoustubefamily,225743,0,0,0,0,0,0,jqFaj6-30LM,0.2,0.3,0.0,0.0,0.1,0.4,0.2
A24as-kjwSY,Copying My Dad's Morning Routine!,famoustubefamily,646310,0,0,0,0,0,0,A24as-kjwSY,0.8,0.3,0.0,0.0,0.0,0.1,0.4
---FyQpCV2A,SNAKE in our HOUSE | FamousTubeFamily,famoustubefamily,230664,0,0,0,0,0,0,---FyQpCV2A,0.8,0.9,0.7,0.0,0.1,0.0,0.7
-emarHZ0GBY,"COPS COME TO FAMILY HOUSE, Instantly REGRET It | FamousTubeFamily",famoustubefamily,1941603,0,0,1,0,0,0,-emarHZ0GBY,0.7,0.6,0.8,0.0,0.0,0.1,0.7
e75admQR-6s,Trying VIRAL TikTok Challenges!,famoustubefamily,1365207,1,0,0,1,0,0,e75admQR-6s,0.8,0.7,0.3,0.9,0.1,0.0,0.7
hAjFiUqiXRI,ALIEN Caught SWIMMING in our POOL..,famoustubefamily,1207172,0,1,0,0,0,0,hAjFiUqiXRI,0.9,0.8,0.7,0.0,0.1,0.0,0.7
ZNTNkR0R4Cw,Our DAUGHTERS Went MISSING at the ZOO 😰,famoustubefamily,639889,0,1,0,0,0,0,ZNTNkR0R4Cw,0.8,0.9,0.9,0.0,0.1,0.3,0.8
UdY83seYGHU,INTRUDER Tried to BREAK IN to our HOUSE!,famoustubefamily,1709641,0,0,0,0,0,0,UdY83seYGHU,0.9,1.0,0.9,0.0,0.0,0.0,0.8
kgWo_keXOyA,TRUTH or DARE.. NO RULES,famoustubefamily,239461,1,0,0,1,0,0,kgWo_keXOyA,0.8,0.3,0.6,0.9,0.0,0.0,0.7
dL_Htdxx0MA,"Son BULLIES DAD for FAKING BLACK EYE, Ending Will SHOCK YOU | FamousTubeFamily",famoustubefamily,1391522,0,1,1,0,0,0,dL_Htdxx0MA,0.8,0.7,0.9,0.0,0.0,0.3,0.7
T8A0px0loPk,Kids TIP STRANGERS HUNDREDS OF DOLLARS **emotional** | FamousTubeFamily,famoustubefamily,415449,0,1,0,0,0,0,T8A0px0loPk,0.8,0.7,0.1,0.0,0.9,0.0,0.7
Hth7Ln5vLEc,"Best Friend GOES TO JAIL to Help YOUTUBE DAD, You Won't BELIEVE What Happens | FamousTubeFamily",famoustubefamily,2451577,0,1,1,0,0,0,Hth7Ln5vLEc,0.9,0.8,0.9,0.0,0.1,0.0,0.7
ux9b0oSNT9k,MEAN YouTube DAD Puts WORK Before HIS KIDS,famoustubefamily,350010,0,0,1,0,0,0,ux9b0oSNT9k,0.8,0.7,0.8,0.0,0.1,0.0,0.7
nHGGMFB6KKc,CANDY FRUIT vs REAL FRUIT,famoustubefamily,555095,0,0,0,0,0,0,nHGGMFB6KKc,0.8,0.7,0.3,0.8,0.2,0.0,0.6
1qT39bb_4VI,"Lifeguard BULLIES BOY at SWIMMING LESSON, Boy ALMOST DROWNS | FamousTubeFamily",famoustubefamily,2493015,0,1,1,0,0,0,1qT39bb_4VI,0.8,0.9,0.9,0.0,0.0,0.3,0.8
w9tP6Jsmpys,The Babysitters LOST our DAUGHTER EP. 1,famoustubefamily,471877,0,0,0,0,0,0,w9tP6Jsmpys,0.9,0.9,0.9,0.0,0.1,0.0,0.8
2_Ur5IjW_c8,Shapeshifter AMONG US! (2023 FGTeeV Fam Roles Gameplay),fgteev,38162055,0,0,0,0,0,0,2_Ur5IjW_c8,0.8,0.7,0.6,0.3,0.0,0.0,0.5
d51gWTfsrBw,Whack-a-Huggy & Red Light Green Light Poppy Playtime Game (FGTEEV Chapter 2 Fly in a Web Pt2),fgteev,10746360,0,0,0,0,0,0,d51gWTfsrBw,0.8,0.9,0.7,0.0,0.6,0.0,0.7
2PPt82F98GM,"I, Grinch Promise to n̶o̶t̶  Steal Christmas (Roblox The Grinch Story)",fgteev,1553765,0,0,0,0,0,0,2PPt82F98GM,0.8,0.7,0.6,0.0,0.5,0.0,0.6
AQJVi4J2y1c,ROBLOX PIGGY's DAD vs FGTEEV! Escape Chapter 7 Metro! (Peppa Granny Gameplay / Skit #57),fgteev,27867834,1,0,1,0,0,0,AQJVi4J2y1c,0.9,0.8,0.9,0.3,0.0,0.0,0.7
6Opv57Lmq9E,Roblox Build a Boat for Treasure: Hacker helps me Win & Lose!,fgteev,1449704,0,0,0,0,0,0,6Opv57Lmq9E,0.8,0.7,0.8,0.7,0.6,0.0,0.7
W-qVsd4Ngt0,Roblox Color or Die with COLOR BLIND Guy (FGTeeV Trolled by Fans),fgteev,3560703,0,0,0,0,0,0,W-qVsd4Ngt0,0.8,0.4,0.3,0.7,0.6,0.0,0.7
asShGgMl-6A,Run from the SCARY PUPPETS! (Fgteev Horror Gameplay),fgteev,1403643,0,0,0,0,0,0,asShGgMl-6A,0.8,0.9,0.7,0.0,0.6,0.0,0.7
3gMhBOnijHs,Roblox Doors HOTEL UPDATE (FGTeeV's Floor 1:2 of 2),fgteev,2481821,0,0,0,0,0,0,3gMhBOnijHs,0.3,0.7,0.4,0.0,0.0,0.0,0.3
V4X0cD9Gdrw,"Dear FLUMPTY, I made u a Song! Scary FNAF Ripoff 😱 One Night at Flumpty's 3 (FGTeeV Mini Music Vid)",fgteev,4948358,0,0,0,0,0,0,V4X0cD9Gdrw,0.8,0.7,0.3,0.0,0.2,0.0,0.6
T4vwDLHRmws,HAND SIMULATOR: Living with TIGERS! (FGTeeV Boys Survival or Not #2) + FORTNITE Iron Man Ch 2 S4,fgteev,54687588,0,0,0,0,0,0,T4vwDLHRmws,0.9,0.8,0.9,0.7,0.3,0.1,0.8
9saRHx1OSg8,ROBLOX PIGGY Flushed Me Down my HOT TUB! (Book 2 Chapter 7 PORT Gameplay/Skit w/ Knock Knock),fgteev,14657173,1,0,0,0,0,0,9saRHx1OSg8,0.9,0.8,0.7,0.0,0.6,0.0,0.7
rsTUCsLwfQk,The SPIDERS are BACK!  Oof 'em with Fire (FGTeeV Part 2),fgteev,2818333,0,0,0,0,0,0,rsTUCsLwfQk,0.8,0.7,0.6,0.0,0.6,0.0,0.5
1vqjnX8NDnE,CatNap Impossible Mode! Poppy Playtime Chapter 3: Deep Sleep (The End),fgteev,7679690,0,0,0,0,0,0,1vqjnX8NDnE,0.8,0.9,0.7,0.6,0.7,0.0,0.7
yrD4HgP9GhQ,Color Blind Gamer needs help from Kid to beat JOYVILLE GAME (FGTeeV Escape),fgteev,2858547,0,0,0,0,0,0,yrD4HgP9GhQ,0.8,0.7,0.6,0.7,0.3,0.0,0.6
SfpxCmcRnpo,Hungry Llama Ate my Best Fruit Friends!  (FGTeeV Cartoon Game turns SCARY),fgteev,4352525,0,0,0,0,0,0,SfpxCmcRnpo,0.8,0.9,0.7,0.0,0.6,0.0,0.7
ZOEsUTayITg,Robot Doll is ALIVE! Garry's Mod SQUID GAME + Tik Tok Face Filter Gaming (FGTeeV 5 Games in 1),fgteev,24318082,0,0,0,0,0,0,ZOEsUTayITg,0.8,0.9,0.7,0.6,0.3,0.0,0.7
yfaSzNPjcYY,BANNED ROBLOX GAME! My Eyes Deceive Me (FGTeeV's Find My Dad Adventure),fgteev,1176916,0,0,0,0,0,0,yfaSzNPjcYY,0.8,0.9,0.7,0.0,0.6,0.0,0.7
R7kwW0Dm1Dk,ROBLOX RICKEY RAT ... FGTeeV plays Scariest Game on ROBLOX,fgteev,2153995,0,0,0,0,0,0,R7kwW0Dm1Dk,0.8,0.9,0.7,0.0,0.7,0.0,0.7
NDkJNykacyA,Scary Teacher & Ice Scream Date Ruined by FGTeeV!  (Miss T Chapter 4 Gameplay / Skit),fgteev,100118981,1,0,1,0,0,0,NDkJNykacyA,0.9,0.8,0.7,0.0,0.3,0.0,0.7
GOGHlrfNzwE,Roblox Doors: Blasters Update! (FGTeeV),fgteev,1667652,0,0,0,0,0,0,GOGHlrfNzwE,0.8,0.7,0.4,0.0,0.6,0.0,0.5
X7KLWxPqQTk,Roblox Doors but Outside,fgteev,2117881,0,0,0,0,0,0,X7KLWxPqQTk,0.8,0.7,0.6,0.0,0.3,0.0,0.6
-bdOQIy_0tw,I am CATNAP! 🙀 Poppy Playtime Chapter 3: Deep Sleep Boss Mayhem,fgteev,4028773,0,0,0,0,0,0,-bdOQIy_0tw,0.8,0.7,0.6,0.0,0.3,0.0,0.5
ncRUxrh8w1E,Ugly Babies Everywhere (FGTeeV),fgteev,1165617,0,0,0,0,0,0,ncRUxrh8w1E,0.8,0.9,0.7,0.0,0.3,0.0,0.6
lNY0hASxqj8,ROBLOX KITTY meets MINECRAFT SPONGEBOB!  FGTeeV Escapes Chapter 5 (1 Million Giveaway),fgteev,11692269,0,0,0,0,0,0,lNY0hASxqj8,0.8,0.9,0.6,0.0,0.3,0.0,0.7
_cwut01RLew,Best Roblox Doors Hotel FGTeeV Moments (Floor 1:1 of 2),fgteev,1355966,0,0,0,0,0,0,_cwut01RLew,0.8,0.9,0.6,0.0,0.7,0.0,0.7
DdOYbCp0688,RAFT 2021!  Low iQ Raftmates vs. SHARK (FGTeeV Boys Gameplay),fgteev,14701593,0,0,0,0,0,0,DdOYbCp0688,0.8,0.9,0.8,0.3,0.6,0.0,0.7
11Mz-4XlI4c,ESCAPE ROBLOX RONALD & the Worst McDonalds!  FGTeeV PC Almost FRIED by Evil Clown Game!!,fgteev,9022831,0,0,0,0,0,0,11Mz-4XlI4c,0.8,0.9,0.8,0.3,0.7,0.0,0.7
mukGoZK7Eo8,Amanda the Adventurer IN OUR HOUSE After Midnight (ON A SCHOOL NIGHT!) (FGTeeV Gameplay),fgteev,34891797,0,0,0,0,0,0,mukGoZK7Eo8,0.8,0.9,0.7,0.0,0.3,0.0,0.7
LluLQpVxEmE,Animatronic School Teacher: Escape Miss Anti-Trons Detention (FGTeeV Roblox),fgteev,3833558,1,0,1,0,0,0,LluLQpVxEmE,0.9,0.8,0.7,0.0,0.3,0.0,0.7
EnRcBbo6ASA,FALL GUYS: Wacky Victory Royale Game (FGTeeV Ultimate Knockout Challenge),fgteev,4430462,1,0,0,1,0,0,EnRcBbo6ASA,0.8,0.7,0.6,0.7,0.5,0.0,0.6
Ba9Limv8io4,ROBLOX GUESTY: FGTeeV vs. Scary Librarian! Escaping Chapter 3 w/ Lex & Shawn,fgteev,10366813,1,0,1,0,0,0,Ba9Limv8io4,0.8,0.9,0.8,0.3,0.6,0.0,0.7
GF8_glDX8-4,FORTNITE THICCtory Royale! FGTeeV Loses to Mr. Beast for $1 Million Dollars (Marvel Silver Surfer),fgteev,13451129,0,0,0,0,0,0,GF8_glDX8-4,0.8,0.7,0.8,0.9,0.6,0.0,0.7
g_PxSxi18N0,Chubby Spiderman Returns for Pokemon Island Adventure Part 2 (FGTeeV in Palworld),fgteev,614308,0,0,0,0,0,0,g_PxSxi18N0,0.8,0.6,0.2,0.0,0.7,0.0,0.5
FhNj1NT2FpE,NIGHT of the CONSUMERS!  I found a Lost Baby & Got Fired for it! (FGTeeV vs. Scary Shopping Game),fgteev,5655842,0,0,0,0,0,0,FhNj1NT2FpE,0.8,0.9,0.7,0.3,0.2,0.0,0.7
hcsGawggFMw,Happy Birthday Grimace Shake (McDonalds meal gone wrong),fgteev,8561907,0,0,0,0,0,0,hcsGawggFMw,0.7,0.6,0.5,0.0,0.8,0.0,0.5
HMV6JcCOXvw,INK DEMON & Slicer Team Up!  Teleport Now! (Bendy and the Dark Revival FULL Chapter 2 Gameplay),fgteev,3933031,0,0,0,0,0,0,HMV6JcCOXvw,0.8,0.7,0.3,0.0,0.6,0.0,0.6
OrcIAKgimfk,She Wants Us DEAD! 💀 Dark Deception Chapter 4 (FGTeeV Telekinesis Gameplay),fgteev,10831640,0,0,0,0,0,0,OrcIAKgimfk,0.8,0.7,0.8,0.0,0.6,0.0,0.7
k0dBV6MO4wI,Amanda The Adventurer in BACKROOMS!,fgteev,1742173,0,0,0,0,0,0,k0dBV6MO4wI,0.8,0.7,0.6,0.0,0.3,0.0,0.5
XTeLXinwrJ8,"Dear ROBLOX Doors Monster, I Don't Like You!! 🚪 (FGTeeV Boss of Door 50 w/ Shawn the Beast)",fgteev,7481511,0,0,0,0,0,0,XTeLXinwrJ8,0.8,0.7,0.6,0.0,0.6,0.0,0.6
a4p3tDsKToU,Rainbow Friends of Mine 🎵 FGTeeV Official Music Video (Roblox Song),fgteev,11119244,0,0,0,0,0,0,a4p3tDsKToU,0.8,0.6,0.7,0.0,0.5,0.0,0.6
SpipSlf5a34,ROBLOX SPIDER - Escape the 8 Legged Freak (FGTeeV vs. FGTeeV Chapter 1),fgteev,104287993,0,0,0,0,0,0,SpipSlf5a34,0.8,0.7,0.6,0.0,0.6,0.0,0.5
l7B0d3r_Owc,TRAPPING HELLO NEIGHBOR 2!  Greedy Little Brats Want all my Candy! (FGTeeV: The End of Alpha 1.5),fgteev,9087487,0,0,1,0,0,0,l7B0d3r_Owc,0.8,0.7,0.8,0.0,0.6,0.0,0.7
FvyM4O0wU3A,MYTHICAL CREATURES! Wendigo Hide and Seek: FGTeeV vs BIGFOOT ShapeShifter (Halloween Gameplay),fgteev,4279191,0,0,0,0,0,0,FvyM4O0wU3A,0.8,0.7,0.6,0.5,0.4,0.0,0.6
IZo9LLeXnHk,Operation SHRED Mommy Long Legs w/ Huggy Wuggy Scare Cam (FGTeeV x Poppy Playtime Ch2 Part 3),fgteev,15244283,1,0,0,0,0,0,IZo9LLeXnHk,0.9,0.9,0.8,0.0,0.7,0.0,0.8
JfqOS-VEKzc,Alphabet Lore! LMNOP vs F is HiLaRiOuS!😂,fgteev,2992526,0,0,1,0,0,0,JfqOS-VEKzc,0.7,0.6,0.7,0.0,0.6,0.0,0.5
9CLv71R2O9s,Huggy Wuggy Stole my Crown! I will Be the King Again !MURDER! (FGTeeV Gameplay/Skit/Song),fgteev,8699055,1,1,1,0,0,0,9CLv71R2O9s,0.9,0.8,0.9,0.0,0.3,0.0,0.7
gJBWB2fpCQ8,ESCAPE Bruno's Big Head! FGTeeV's Roblox Encanto Musical Gameplay (Don't Talk About Bruno!),fgteev,3326849,0,0,0,0,0,0,gJBWB2fpCQ8,0.8,0.7,0.6,0.0,0.7,0.0,0.6
Wj8ECKdJcuc,PIGGY Book 2: Trolling Robloxians & Bots in Alley's (FGTeeV Funny Roblox Gameplay),fgteev,10965540,0,0,0,0,0,0,Wj8ECKdJcuc,0.8,0.7,0.8,0.0,0.6,0.0,0.7
MuXPs62XwjQ,SQUID GAME but Someone's a HACKER!  Fake Friends Collab △☐◯ (FGTeeV Gameplay/Skit),fgteev,6390029,1,0,1,0,0,0,MuXPs62XwjQ,0.9,0.8,0.7,0.3,0.6,0.0,0.7
T-BtFC3_AjI,Roblox Break In 2 Story (FGTeeV vs. Hackers),fgteev,5335777,0,0,1,0,0,0,T-BtFC3_AjI,0.9,0.7,0.8,0.0,0.6,0.0,0.7
btkIPyFAuQY,PIGGY GOOZY? Thanksgiving Gurkey Update + Lights Out Mode (FGTeeV Fan Art Gameplay #4),fgteev,9325552,0,0,0,0,0,0,btkIPyFAuQY,0.7,0.8,0.3,0.0,0.6,0.0,0.5
TLyC27TcRxQ,The End of Choo Choo Charles ... or is it? (FGTeeV),fgteev,13403209,0,0,0,0,0,0,TLyC27TcRxQ,0.8,0.7,0.6,0.0,0.5,0.0,0.6
gHrLKlu2UZA,Escape the Airplane! (Roblox Weird Strict Dad Chapter 3 & 4),fgteev,1401147,0,0,0,0,0,0,gHrLKlu2UZA,0.9,0.8,0.9,0.0,0.6,0.0,0.7
DDozykpZqck,ROBLOX's SPIDER PIGGY the GOOD GUY?  Draw a Stickman EPIC 3 Part 1 (FGTeeV Gaming),fgteev,6934493,0,0,0,0,0,0,DDozykpZqck,0.8,0.6,0.5,0.0,0.3,0.0,0.5
wIH4au14lSE,Roblox Doors HIDING as PROP (FGTeeV),fgteev,2319772,0,0,0,0,0,0,wIH4au14lSE,0.8,0.7,0.6,0.0,0.6,0.0,0.6
FEbDPzBIzWs,ROBLOX PIGGY: The DOUBLE ESCAPE of Elephant Pig + Secret Hello Neighbor (FGTeeV Ch 9 Gameplay/Skit),fgteev,53103341,1,0,0,0,0,0,FEbDPzBIzWs,0.9,0.8,0.7,0.0,0.6,0.0,0.7
kmEeOFg0fng,Grimace Shake Recipe! 💀 (McDonalds Happy Birthday Grimace Games x5),fgteev,2907717,0,0,0,0,1,0,kmEeOFg0fng,0.8,0.7,0.3,0.2,0.9,0.0,0.6
G0vCWsw8Bk4,Pizza Tower 2D vs 3D vs Roblox! (FGTeeV Peppino's Mach 3 Speed),fgteev,952552,0,0,0,0,0,0,G0vCWsw8Bk4,0.8,0.7,0.4,0.0,0.6,0.0,0.5
mc5kO_-WdSw,THE VENT 🎵 FGTeeV Among Us Music Video feat. Raptain Hook,fgteev,22405324,0,0,0,0,0,0,mc5kO_-WdSw,0.8,0.6,0.7,0.0,0.7,0.0,0.6
A2GpxacIM4g,Roblox a Dusty Trip - Kid Neighbor Ruins Impossible Longest Road Trip EVER!,fgteev,906758,0,0,1,0,0,0,A2GpxacIM4g,0.8,0.7,0.6,0.0,0.6,0.0,0.5
cDXBbfZwtzc,TWEEN TO TEEN! 13th Birthday Crush Challenge!,funsquadfamily,3732995,1,0,0,1,0,0,cDXBbfZwtzc,0.8,0.9,0.7,0.9,0.0,0.6,0.8
c01Bvb5eFUA,Yes Day DISASTER! 🫣 Saying YES to Fun Squad Studios for 24 hrs! Ft. @Jazzy Skye,funsquadfamily,13803471,1,0,0,1,0,0,c01Bvb5eFUA,0.8,0.7,0.6,0.9,0.7,0.1,0.7
rlFhjQsZc1I,Christmas Lullaby! Nativity Music Video!,funsquadfamily,76198,1,0,0,0,0,0,rlFhjQsZc1I,0.8,0.1,0.0,0.0,0.0,0.0,0.3
cugQAp5KC2s,GOLDEN! Sister Takedown! Music Vid Competition,funsquadfamily,3229314,1,0,1,1,0,0,cugQAp5KC2s,0.9,0.6,0.7,0.8,0.0,0.0,0.7
4h6tmuEsG3Y,Surviving the World’s Strictest Jokes,funsquadfamily,428745,0,0,0,0,0,0,4h6tmuEsG3Y,0.8,0.7,0.6,0.7,0.0,0.0,0.6
Deb6w2O7EJg,Convincing My Daughter to Pick a CRUSH!,funsquadfamily,1562680,0,0,1,0,0,0,Deb6w2O7EJg,0.8,0.6,0.7,0.9,0.0,0.2,0.7
Db_oA9gpoN4,Ice Skating With the Fun Squad Studios! Winter Vlog!,funsquadfamily,127320,0,0,0,0,0,0,Db_oA9gpoN4,0.1,0.1,0.0,0.0,0.0,0.0,0.1
cMNugDfymy4,We Found a Secret Cave with Real Mermaids!? Fun Squad Studios,funsquadfamily,262868,0,0,0,0,0,0,cMNugDfymy4,0.8,0.9,0.2,0.0,0.1,0.0,0.7
06ViBQeK64w,Saying Goodbye to my Best Friend,funsquadfamily,450916,0,1,0,0,0,0,06ViBQeK64w,0.6,0.7,0.5,0.3,0.0,0.2,0.5
X9pjaW38Kmw,We ADOPTED 100 Adorable Babies!! Surprising Fun Squad Studios!,funsquadfamily,2567927,0,0,0,0,0,0,X9pjaW38Kmw,0.8,0.9,0.0,0.0,0.0,0.7,0.8
c3hihUDgD6s,Hunted by Scream! Extreme Halloween Hide & Seek!,funsquadfamily,2107263,1,0,0,1,0,0,c3hihUDgD6s,0.9,0.7,0.8,0.9,0.0,0.0,0.7
aa_t1X1PrGI,My Daughter Survives the World’s Most Evil 10 Year Old!,funsquadfamily,200757,0,1,1,0,0,0,aa_t1X1PrGI,0.9,0.9,0.8,0.0,0.0,0.0,0.8
3i3SR0xqmpk,I SURVIVED My TWINS DRIVING for the 1st Time! 😱,funsquadfamily,1438972,0,1,0,0,0,0,3i3SR0xqmpk,0.7,0.9,0.6,0.0,0.0,0.0,0.5
Unv5GV833QY,HUNTING Leprechaun’s To STEAL GOLD! 🌈💰 Extreme Tag!,funsquadfamily,268324,1,0,0,1,0,0,Unv5GV833QY,0.9,0.8,0.7,0.8,0.0,0.0,0.7
0sdt7hNzPjg,Convincing my Daughter I'm a Zombie !,funsquadfamily,1245709,1,0,0,0,0,0,0sdt7hNzPjg,0.9,0.8,0.7,0.6,0.3,0.0,0.7
IGuzWX5m3K4,I Tried BREAKING Jazzy and Kalia Skye's Emotional Bond! (Bad Idea),funsquadfamily,8318070,0,1,1,0,0,0,IGuzWX5m3K4,0.8,0.7,0.8,0.3,0.0,0.0,0.7
wkUvpNdllBQ,My Daughter’s 1st Day of High School! *Scary*,funsquadfamily,292874,0,0,0,0,0,0,wkUvpNdllBQ,0.8,0.9,0.7,0.0,0.0,0.0,0.7
gZhcZL_-rB4,We Got Build A Bear Toys For Our Christmas Presents! Fun Squad Studios,funsquadfamily,262150,0,0,0,0,1,0,gZhcZL_-rB4,0.3,0.1,0.0,0.0,0.7,0.0,0.3
Teg5t6tQXUk,"My Son Chooses a NEW TWIN Sister, but Jazzy gets JEALOUS!  *EMOTIONAL*",funsquadfamily,4232925,0,1,1,0,0,0,Teg5t6tQXUk,0.8,0.7,0.8,0.0,0.0,0.0,0.6
ugLBvJZI5oU,Time’s Up! Fit Check Thrift Shop w/ PaisLee and PresLee,funsquadfamily,160072,0,0,0,0,0,0,ugLBvJZI5oU,0.8,0.6,0.3,0.7,0.5,0.0,0.5
9tFnPBChkTA,My Daughter Sings You Make me Feel,funsquadfamily,150330,1,0,0,0,0,0,9tFnPBChkTA,0.8,0.2,0.6,0.7,0.0,0.0,0.7
8Djcqmc23UA,New Life Surprises & Adventures in Hawaii!,funsquadfamily,752221,0,0,0,0,0,0,8Djcqmc23UA,0.3,0.6,0.0,0.0,0.1,0.0,0.2
Z2eE3qdxthQ,Takedown Winner Reveal - Music Video “He’s Mine”,funsquadfamily,314718,0,0,0,0,0,0,Z2eE3qdxthQ,0.8,0.6,0.7,0.5,0.0,0.0,0.6
OjWuJDVZGiQ,BUILDING a SECRET ROOM in a SCHOOL BUS,funsquadfamily,2634726,0,0,0,0,0,0,OjWuJDVZGiQ,0.8,0.6,0.4,0.0,0.7,0.0,0.6
cO_qEGOuMpk,Camp Hideout SECRETS! We're in a MOVIE!,funsquadfamily,419557,0,0,0,0,0,0,cO_qEGOuMpk,0.8,0.6,0.0,0.0,0.0,0.0,0.3
4nffGaOTOJc,Finding our DOG Blindfolded! Angel’s Puppy Returns!,funsquadfamily,1982740,0,0,0,0,0,0,4nffGaOTOJc,0.7,0.6,0.4,0.7,0.0,0.0,0.5
J-ImwNu8mnU,My TWIN Sister Picks My DATE!,funsquadfamily,728730,0,0,1,0,0,0,J-ImwNu8mnU,0.8,0.6,0.5,0.7,0.0,0.6,0.7
G9zSaaImk9o,Jazzy Skye Gets MARRIED! *Emotional*,funsquadfamily,8999339,0,1,0,0,0,0,G9zSaaImk9o,0.8,0.7,0.3,0.6,0.1,0.2,0.6
kCZzodbUw8E,SHAZZY The Movie! SURVIVING Every HOLIDAY!,funsquadfamily,1083486,0,0,0,0,0,0,kCZzodbUw8E,0.8,0.7,0.6,0.0,0.0,0.0,0.6
usOLFEJ1q0Y,Finding my Twin BLINDFOLDED!,funsquadfamily,503387,0,0,0,0,0,0,usOLFEJ1q0Y,0.9,0.7,0.6,1.0,0.0,0.0,0.7
