id,title,publishedAt,channelId,channelTitle,viewCount,channel_short_name,log_views
kCgz55t7mkA,Is British Costco BETTER than American Costco? + Trying EVERYTHING at the FOOD COURT,3 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,230405,familyfudge,5.362491899442355
cYq9EhcJJjU,CHRISTMAS Lunch MARATHON 🎄 Bunches Of Lunches,3 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,645738,familyfudge,5.8100563442573465
BDjqbmbpV4o,"We *CRASHED* our car into the BUSHES! First Time In Cornwall & Bath, UK + COSTCO Haul & House Tour",2 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,66919,familyfudge,4.825549442485713
9FgfiyHqSNY,15 Amazon SCHOOL LUNCH Finds that are TOTALLY Worth the $$$,2 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,206393,familyfudge,5.314694963725882
OtW-wEv41ds,Eating ONLY Heart Shaped Food for Lunch ❤️ The EASIEST Valentine’s Day TREATS,2 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,496059,familyfudge,5.695533333447017
g9GxCGIlpqQ,FLOODED!? Stormy Spring Break LUNCHES,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,496379,familyfudge,5.695813399786728
5MRx--7dAUs,Lunch Ideas for STAYING HOME ⚠️   2-Ingredient Recipes,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,243743,familyfudge,5.3869321521448255
EfnPLFSxmv8,Mac & Cheese Quesadilla😱!?! Trying NEW LUNCH BOXES 🍎 Letting YOU CHOOSE our lunch,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,232677,familyfudge,5.366753455625536
OqyhPcUP7ew,School Lunch TAKEOVER! 🎂 Lily's Birthday Lunches - Bunches of Lunches,2 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,1694538,familyfudge,6.2290513123326
3QB62ZyWPkk,MEGA MONTHLY GROCERY HAUL (Costco + Trader Joe’s + Sam’s Club),5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,130144,familyfudge,5.114424150724494
-2TJLI8c2AQ,*CHEAP* School Lunches for KIDS (ONLY $1!) + My BEST Money Saving TIPS!,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,231400,familyfudge,5.3643633546157306
l7tTjNxddGU,HUGE STOCK UP COSTCO GROCERY HAUL + LIFE UPDATES,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,81891,familyfudge,4.913236174469651
NT9lEpmSD2A,FUN LUNCH IDEAS for OLDER KIDS & TEENS | Bunches of Lunches (Subscriber Edition),4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,741964,familyfudge,5.870382833876551
yXKIGd4mPqo,FRESH & FRUITY LUNCH CHALLENGE | ENTIRE Lunches Made With Fruit | Bunches of Lunches,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,162063,familyfudge,5.2096838740094915
X_tza5bgcFY,"*EXTREME* Red, White & Blue Lunches and Treats 🇺🇲 Bunches of Lunches",1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,268534,familyfudge,5.428999281013444
tdAuhOzbqJA,4 CREATIVE Ways to Make Pizza (That Aren’t Pizza) BUNCHES OF LUNCHES,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,226191,familyfudge,5.354475320624372
zSirA1eRJCI,SURPRISE Lunches for the LAST WEEK of School + We Went to Tokyo Disneyland!,1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,1521721,familyfudge,6.182335033993317
B9RywLPuIH4,My Subscribers Picked My Kids’ Lunches… One Smelled Like Socks!,10 months ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,120104,familyfudge,5.079557471591078
gxgLg0RIZZc,KIDS Try *NEW* FOODS 😁 Fun & Easy School Lunch Ideas,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,204904,familyfudge,5.311550436492808
Aqk9V1qAyvE,Packing For A Family Of 6 ✈️ For 7 DAYS!,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,82967,familyfudge,4.918905386740716
Y6N0a_BjRHM,TESTING 21 *NEW* AMAZON MUST HAVES | ORGANIZATION & COOKING GADGETS FOR YOUR KITCHEN 2022,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,1198877,familyfudge,6.078774628502161
zzGMNrSfADk,NEW UTAH HOUSE TOUR?!? TRAVELING GROCERY HAUL,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,111611,familyfudge,5.047706999295816
9cIq0U47Ruw,Tik Tok BREAKFAST HACKS YOU NEED to Try (These Actually Work),5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,142530,familyfudge,5.153906285138868
7wWlhn-rJpE,Kids Choice Lunches *NO BUDGET* PINK vs PURPLE,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,2177050,familyfudge,6.33786840353569
FaXg05M5IQ4,AMERICAN FAMILY'S FIRST TIME IN JAPAN 🇯🇵 THE MOVIE | Bunches of Lunches,1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,,38590,familyfudge,4.586474778571397
3eyTXI2_8gs,"Mount Playmore HUGE Indoor Playground - Mt. Playmore Austin, TX",2015-09-19T06:54:06Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,47362200,familyfunpack,7.67543186739876
I24LIYLtxBQ,What's Inside Our Squishy Collection?,2017-03-07T14:00:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,3719646,familyfunpack,6.570501609892081
oH81gQkBh1c,Best part of Brick-or-Treat,2025-10-30T23:01:18Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,106251,familyfunpack,5.026333026180591
th9id2-TOrg,WonderWorks Florida with Family Fun Pack,2016-03-06T08:02:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,11176914,familyfunpack,7.048321909294904
TiZ9rDM0KNw,Chloe Predicts the Future,2025-09-16T21:44:35Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,35903,familyfunpack,4.555130739080011
oqPSQ5vV5LE,"Someone GAVE US THEIR DOG in Jackson Hole, Wyoming!!!",2020-09-19T16:00:21Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,601347,familyfunpack,5.779125148703233
Hns5h3ZUMtE,NICU Day 1 - Matt Finally Gets to Hold Baby Chloe,2022-02-10T17:00:08Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,177971,familyfunpack,5.250349240701892
Lf_ZyM9GVI4,Professional Soccer Training!,2022-03-02T17:00:12Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,150760,familyfunpack,5.178286128777567
205m1KwXE5k,Sneaking into Abandoned House - Top Secret Locked Cases Found!! Left by Game Master!,2018-10-21T15:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,757811,familyfunpack,5.879560904983087
UlioSkbYapQ,Michael's Surgery || Mommy Monday,2019-03-11T15:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,3496539,familyfunpack,6.543638376674738
fHaSeaOLm9w,Boys ONLY BFF Sleepover,2018-08-30T14:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2145839,familyfunpack,6.331597134202819
J8ETnVpXnT0,Clap & Tap While You Slide! Zac & Chris Family Fun Pack Twins,2025-05-03T04:55:05Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,77418,familyfunpack,4.888841947657398
wTfK_iRHzLM,Texas Sized Everything!,2016-11-10T14:00:06Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,447174,familyfunpack,5.650476544465156
9r-UjTH9JxI,But what's back there??,2025-07-23T08:00:12Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,60525,familyfunpack,4.78193479811377
HGuuNeWCrzc,"CRAB ON THE HEAD!! Panama City Beach, Florida",2022-08-02T16:00:19Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,342243,familyfunpack,5.534334574139956
rGLGe0FZoMg,Pancake Pile-Up Game || Family Game Night,2017-06-30T13:00:04Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,3899359,familyfunpack,6.590993220964253
jl4Som2wfX0,Spiders COVERING our BED in France!  *not clickbait* 🇫🇷 ,2025-08-26T14:30:35Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,163591,familyfunpack,5.21375940717239
_0WEtHSQeJo,"Has anyone fallen off there? || São Miguel, Portugal 🇵🇹....Magical!",2025-06-26T22:16:55Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,61649,familyfunpack,4.789926036357473
0wq4XmcuMrg,Family Fun Pack Favorite Goldfish Flavors! Goldfish Challenge,2015-09-22T07:00:04Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2299575,familyfunpack,6.361647578534963
2S_RBcd7MUg,You Asked What the New Instrument Was--Here's the Answer!,2025-03-25T16:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,128988,familyfunpack,5.110549308933398
jS7WvM5y8ZI,A cappella Bohemian Rhapsody song￼ #shorts,2022-10-08T04:01:56Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,265693,familyfunpack,5.42438011255322
t7t7TpGoWdM,Zoomer Dino Blue Snaptail Playtime Review,2016-02-19T08:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1083689,familyfunpack,6.03490466507805
8lkHj0o1ShY,Happy New Year!! 🥳🥳,2024-01-01T19:40:21Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,91007,familyfunpack,4.959074798304103
6ki53x0FS0k,Splash Pad Water Park FUN!!,2016-06-22T07:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1947899,familyfunpack,6.289566434637137
hf-JlJtmyf0,SECRET PROJECT REVEALED!!!,2022-10-06T16:00:23Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,211386,familyfunpack,5.32507622079504
hW6c8FNfYLQ,David's First Pie Eating Contest,2014-10-22T01:39:41Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2700924,familyfunpack,6.431512363956057
SC-BS3UiGaQ,Week 31 Bumpdate - Reacting to Baby Names!,2017-03-19T13:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1374384,familyfunpack,6.138108090643048
SRnCrj8XVz8,The ZippySack Zippered Blanket (it's awesome),2015-06-27T07:00:02Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,6418689,familyfunpack,6.807446333644095
GzaP-Jg6Zxs,Watermelon Smash Challenge || Family Game Night,2018-07-29T15:00:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1379085,familyfunpack,6.139591034771432
ls09zZ6QpYg,Conquering a HUGE DROP SLIDE - Zac & Chris 12th Birthday Special,2022-01-07T17:00:36Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1026048,familyfunpack,6.011167678171039
YIDLRZLrJMk,Family Fun Pack House Tour,2015-06-12T07:00:40Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,24253453,familyfunpack,7.384773578488364
JT27jnocSEQ,Baby Owen's First Birthday Party!!,2018-05-25T13:00:05Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,4118578,familyfunpack,6.61474729531638
9Yz-iJuC6Rk,Cruise Ship Dinner Day 2! Trying EVERYTHING,2024-09-17T18:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,78126,familyfunpack,4.892795589285923
lwvoakcegSk,Family Fun Pack at Hershey Park || Fast Amusement Park Rides for Kids,2016-11-13T14:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,683403,familyfunpack,5.834676880931263
R-fzJxs4ZcI,He REFUSED NOT to be in the Photo #shorts,2022-11-16T19:00:11Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,348559,familyfunpack,5.5422763009582665
8kgLRC2Pucc,Amazing Lollipop Song Trio #shorts,2022-09-17T20:56:02Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,522261,familyfunpack,5.717887595974492
Dm-YDYopIUQ,Deck the Halls - Family Fun Pack Handbell Choir Christmas Song,2018-12-08T16:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2284784,familyfunpack,6.358845148807547
VZtvgXo-hSc,Family Fun Pack Does Make-a-Wish for a Superfan || Mommy Monday,2018-07-23T15:00:02Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,204655,familyfunpack,5.3110223595157775
FV_VuwjxPxs,Hexbug Aquabot 2.0 Shark Tank Unboxing and Playtime Review,2015-03-03T08:28:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1310782,familyfunpack,6.117530468906288
ZFMty87JNKA,Disney Character Dance Party,2016-03-04T08:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,19933268,familyfunpack,7.299578505826307
_w7ovapVD-A,MICRO BOATS INVADE OUR POOL!!,2017-04-11T13:00:04Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2114541,familyfunpack,6.325216110339448
23qpBr8rZLY,Legoland Florida Hotel Kingdom Room Tour,2016-01-29T08:00:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1055224,familyfunpack,6.023344660238303
BklDIpId59A,We Drove to the President's Actual House! (Not the White House),2021-10-14T16:00:07Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,371136,familyfunpack,5.569533082732103
d3HndubwINg,Everything's Falling Apart || Mommy Monday,2019-03-18T19:00:03Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,2060653,familyfunpack,6.314004865688503
EpO06JNxJTQ,Have a Good Time - Family Fun Pack Official Song - COVER,2023-07-15T16:00:17Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,192865,familyfunpack,5.285253421599228
pMqYT8_s7Qc,Celebrity Sitter || The Cursed Babysitter Ep. 17,2023-05-07T16:00:09Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,1359727,familyfunpack,6.133451721388614
193P2rqLkgs,Chloe's First Bike Ride on a REALLY Fast eBike!,2024-10-13T16:00:02Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,156501,familyfunpack,5.194517116918214
ctibnHKOnNw,24 Hour With 6 Kids on Halloween!! Family Fun Pack Halloween Special 🎃,2017-11-03T13:00:04Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,4062467,familyfunpack,6.608789846165118
95FllqINFmY,Baby Loves Her Reflection #shorts,2022-11-12T18:00:02Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,348419,familyfunpack,5.542101829946888
1mk-Mt5jBug,Christmas at Disneyland!,2017-12-22T14:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,944853,familyfunpack,5.975364246334884
1zZoucu47Y4,Getting Crafty at Home!,2020-11-12T17:00:01Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,582210,familyfunpack,5.765079660579813
RzIueYOo0kQ,Alyssa Gets Tongue Tamers || Braces Update,2016-05-25T07:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,3732526,familyfunpack,6.572002841612656
ucO9Z-eGpkw,Can't Help Falling in Love with You - Ukulele Duet #shorts,2023-11-16T18:00:28Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,95348,familyfunpack,4.979311587806006
DV78nzka62E,Kids Visit Santa at Disneyland,2017-12-27T14:00:00Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,339656,familyfunpack,5.531039290776815
pty-cja7uYg,Is Dubai chocolate worth all the hype??,2025-09-12T02:00:55Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,178190,familyfunpack,5.250883327833968
_RH60m8drc0,World's Biggest Box Fort,2015-10-28T07:00:52Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,15024202,familyfunpack,7.176791414039155
xgv38gyz6Rs,Can Owen Beat Michael in a Race???,2022-11-28T17:00:43Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,25734,familyfunpack,4.410507296622717
RrnR_OOKJjw,Have Yourself a Merry Little Christmas- a cappella - Family Fun Pack sings,2024-12-16T03:02:08Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,11285,familyfunpack,4.052501563413781
ADzHI5-IRxw,Learn to Ride a Bike without Training Wheels with Michael!,2019-09-22T18:00:48Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,3392724,familyfunpack,6.530548530982451
Y0C7xLMlHcE,WHAT DID YOU DO!?,2023-07-11T16:00:21Z,UCvthuVsurPaVz2a7_4LepGg,Family Fun Pack,147893,familyfunpack,5.169947618666821
cDXBbfZwtzc,TWEEN TO TEEN! 13th Birthday Crush Challenge!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,3732995,funsquadfamily,6.572057408229583
c01Bvb5eFUA,Yes Day DISASTER! 🫣 Saying YES to Fun Squad Studios for 24 hrs! Ft. @Jazzy Skye,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,13803471,funsquadfamily,7.139988307169497
rlFhjQsZc1I,Christmas Lullaby! Nativity Music Video!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,76198,funsquadfamily,4.881943572384708
cugQAp5KC2s,GOLDEN! Sister Takedown! Music Vid Competition,7 months ago,UCVA73Zt2AjCc4EhractOyVA,,3229314,funsquadfamily,6.509110275378654
4h6tmuEsG3Y,Surviving the World’s Strictest Jokes,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,428745,funsquadfamily,5.632199068362614
Deb6w2O7EJg,Convincing My Daughter to Pick a CRUSH!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1562680,funsquadfamily,6.19387005385888
Db_oA9gpoN4,Ice Skating With the Fun Squad Studios! Winter Vlog!,5 years ago,UCVA73Zt2AjCc4EhractOyVA,,127320,funsquadfamily,5.104896629948965
cMNugDfymy4,We Found a Secret Cave with Real Mermaids!? Fun Squad Studios,4 years ago,UCVA73Zt2AjCc4EhractOyVA,,262868,funsquadfamily,5.419737720875165
06ViBQeK64w,Saying Goodbye to my Best Friend,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,450916,funsquadfamily,5.654095645793213
X9pjaW38Kmw,We ADOPTED 100 Adorable Babies!! Surprising Fun Squad Studios!,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,2567927,funsquadfamily,6.40958267362275
c3hihUDgD6s,Hunted by Scream! Extreme Halloween Hide & Seek!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,2107263,funsquadfamily,6.323718741740413
aa_t1X1PrGI,My Daughter Survives the World’s Most Evil 10 Year Old!,4 months ago,UCVA73Zt2AjCc4EhractOyVA,,200757,funsquadfamily,5.302670697205375
3i3SR0xqmpk,I SURVIVED My TWINS DRIVING for the 1st Time! 😱,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1438972,funsquadfamily,6.1580523433710725
Unv5GV833QY,HUNTING Leprechaun’s To STEAL GOLD! 🌈💰 Extreme Tag!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,268324,funsquadfamily,5.428659519490466
0sdt7hNzPjg,Convincing my Daughter I'm a Zombie !,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,1245709,funsquadfamily,6.095416602151118
IGuzWX5m3K4,I Tried BREAKING Jazzy and Kalia Skye's Emotional Bond! (Bad Idea),3 years ago,UCVA73Zt2AjCc4EhractOyVA,,8318070,funsquadfamily,6.920022570812014
wkUvpNdllBQ,My Daughter’s 1st Day of High School! *Scary*,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,292874,funsquadfamily,5.466680818736139
gZhcZL_-rB4,We Got Build A Bear Toys For Our Christmas Presents! Fun Squad Studios,4 years ago,UCVA73Zt2AjCc4EhractOyVA,,262150,funsquadfamily,5.418549862049742
Teg5t6tQXUk,"My Son Chooses a NEW TWIN Sister, but Jazzy gets JEALOUS!  *EMOTIONAL*",1 year ago,UCVA73Zt2AjCc4EhractOyVA,,4232925,funsquadfamily,6.626640573606375
ugLBvJZI5oU,Time’s Up! Fit Check Thrift Shop w/ PaisLee and PresLee,2 months ago,UCVA73Zt2AjCc4EhractOyVA,,160072,funsquadfamily,5.204315371213652
9tFnPBChkTA,My Daughter Sings You Make me Feel,4 months ago,UCVA73Zt2AjCc4EhractOyVA,,150330,funsquadfamily,5.1770456574621395
8Djcqmc23UA,New Life Surprises & Adventures in Hawaii!,4 years ago,UCVA73Zt2AjCc4EhractOyVA,,752221,funsquadfamily,5.8763454535969
Z2eE3qdxthQ,Takedown Winner Reveal - Music Video “He’s Mine”,7 months ago,UCVA73Zt2AjCc4EhractOyVA,,314718,funsquadfamily,5.497921582687985
OjWuJDVZGiQ,BUILDING a SECRET ROOM in a SCHOOL BUS,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,2634726,funsquadfamily,6.420735457167011
cO_qEGOuMpk,Camp Hideout SECRETS! We're in a MOVIE!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,419557,funsquadfamily,5.622790971371702
4nffGaOTOJc,Finding our DOG Blindfolded! Angel’s Puppy Returns!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1982740,funsquadfamily,6.297265768179867
J-ImwNu8mnU,My TWIN Sister Picks My DATE!,10 months ago,UCVA73Zt2AjCc4EhractOyVA,,728730,funsquadfamily,5.862566648715504
G9zSaaImk9o,Jazzy Skye Gets MARRIED! *Emotional*,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,8999339,funsquadfamily,6.954210611751008
kCZzodbUw8E,SHAZZY The Movie! SURVIVING Every HOLIDAY!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1083486,funsquadfamily,6.034823304061902
usOLFEJ1q0Y,Finding my Twin BLINDFOLDED!,11 months ago,UCVA73Zt2AjCc4EhractOyVA,,503387,funsquadfamily,5.701901995675661
j9o3mVVZYXQ,Kalia Skye Faces Her Fear Of Heights! **Emotional**,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,10607847,funsquadfamily,7.025627247152806
9cZoIjOnHd4,Embarrassing Fun Squad Studios for 24 Hours! *funny*,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,2518811,funsquadfamily,6.401195581258924
tEbIbj4hWCk,Sarah Skye Gets Braces!,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,252609,funsquadfamily,5.402448819618787
50vbUZueFjU,My Daughter Switches Lives with her Twin!,11 months ago,UCVA73Zt2AjCc4EhractOyVA,,448753,funsquadfamily,5.652007364938109
BVOg7ElJXYo,PaisLee & Kade Spin the Bottle! *shocking*,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,460526,funsquadfamily,5.6632541542674515
PpETtTVYsRQ,EXPOSING the Rock Squad's BIGGEST SECRETS!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,1564390,funsquadfamily,6.1943450311622845
1TTa3NUtx9U,Turning 21! The MOVIE!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,5712588,funsquadfamily,6.756832903252093
mSo12vjdwnA,Jazzy VS Jack! EXTREME Twin VS Twin Challenges!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,297322,funsquadfamily,5.473227045515421
sYwDRKDMssQ,SURVIVING a GAME of CLUE In Real Life,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,1314735,funsquadfamily,6.1188382245857875
UorZ4ItzXaw,"Jazzy Skye Chooses a NEW TWIN, but Jack gets JEALOUS! **Emotional**",3 years ago,UCVA73Zt2AjCc4EhractOyVA,,11948703,funsquadfamily,7.077320766329078
T4iIV-EIRY4,We Adopted a Prankster! 😱🎉The Movie!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,2300230,funsquadfamily,6.361771263294456
HYozNJuZ1Oo,Scary Roller Coasters! Epic Summer Fun at the Amusement Park!,5 years ago,UCVA73Zt2AjCc4EhractOyVA,,478636,funsquadfamily,5.680005360414831
cEdRDGleymY,TAKEDOWN! KPop Demon Hunters Trivia!,7 months ago,UCVA73Zt2AjCc4EhractOyVA,,1018260,funsquadfamily,6.007858683843716
xwM0c1rXCMY,SURPRISING My Kids with a NEW HOUSE!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,3658372,funsquadfamily,6.563287864435377
U6rms1WPRnI,Sneaking a Trampoline into my Bedroom,9 days ago,UCVA73Zt2AjCc4EhractOyVA,,192252,funsquadfamily,5.283870866467986
Mkyi_65kmRs,My Daughter GETS MARRIED! Turning 21,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,978469,funsquadfamily,5.990547070829781
RPL4vGOTSRQ,Building 5 SECRET Rooms You’d NEVER Find!,10 months ago,UCVA73Zt2AjCc4EhractOyVA,,315860,funsquadfamily,5.499494631035897
IEbTt64tatU,Our DOG is PREGNANT! 9 PUPPIES ADOPTED!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,4297406,funsquadfamily,6.633206385852917
0CLfCeoesjo,"Fun Squad Studios Trapped me in a Mystery Box! 100 Buttons, 1 Exit!",2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1248922,funsquadfamily,6.096535315854218
cU1afoWajIw,Behind The Scenes of “Never Grow Up” Music Video! Fun Squad,4 years ago,UCVA73Zt2AjCc4EhractOyVA,,1193627,funsquadfamily,6.076868634038102
qQQ7WGkU6EM,GENDER REVEAL! Adopting 9 Pups!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,606005,funsquadfamily,5.782476207439308
LWR_EGrxtng,EMOTIONAL GOODBYE! Jazzy Skye Says Goodbye to her CRUSH!,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,4821689,funsquadfamily,6.683199194855276
B24c44HISCk,Surviving A Pitch Black Cave!,3 years ago,UCVA73Zt2AjCc4EhractOyVA,,324467,funsquadfamily,5.511170533349998
khkAWU1suDw,Dad’s MAD! We got 5 Puppies!,3 months ago,UCVA73Zt2AjCc4EhractOyVA,,1722868,funsquadfamily,6.236252004628733
OMIugzlZr7c,Mystery Hike! Giant Surprise On This Mountain!,4 years ago,UCVA73Zt2AjCc4EhractOyVA,,132616,funsquadfamily,5.1225959244648
-asVNbTJmt0,Convincing my Friends I’m a Teenager!,1 year ago,UCVA73Zt2AjCc4EhractOyVA,,2727778,funsquadfamily,6.435809022400067
qOSuz3YYL4A,She built a SECRET ROOM to Hide from Him! Girls vs Boys!,4 months ago,UCVA73Zt2AjCc4EhractOyVA,,128748,funsquadfamily,5.109740491338781
T0Qb0iTyZW0,"Go Karts, Bumper Boats, and Mini Golf! Fun Squad Summer Fun!",5 years ago,UCVA73Zt2AjCc4EhractOyVA,,153518,funsquadfamily,5.186159303867711
Oue1clvxAME,Surviving Every Christmas Movie In 24 Hours!,2 years ago,UCVA73Zt2AjCc4EhractOyVA,,1919441,funsquadfamily,6.28317476726445
k5BqwmNDAj4,We Got Trapped in a Haunted Abandoned Lighthouse!,5 years ago,UCVA73Zt2AjCc4EhractOyVA,,413257,funsquadfamily,5.6162202186515335
Eizm06OaGds,"Gavin Magnus, Mackenzie Sol - ""I Say Love"" (Official Music Video)",4 years ago,UCsDUx3IrrXQI0CbfKMxTCww,,2075958,gavinmagnus,6.317218562782993
9RE0nUiY32Q,Gavin Magnus - Fake Love (Official Music Video) ft. Luh Kel,5 years ago,UCsDUx3IrrXQI0CbfKMxTCww,,2898207,gavinmagnus,6.462129401061736
msYYydLWRtw,Reacting to Piper Rockelle's Boyfriend's MUSIC VIDEO! ....(CRINGE),3 years ago,UCsDUx3IrrXQI0CbfKMxTCww,,306138,gavinmagnus,5.485917240626488
