id,title,channel_short_name,viewCount,performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
glr5J-9JB3U,EVERLEIGH & AVA GIVE MEGHAN MCCARTHY BOYFRIEND ADVICE!! I FOREVERANDFORAVA,everleighrose,532172,0,0,0,0,0,0
OrNVImqW86Y,Jonas Brothers loved Everleigh & dance partner Diesel's dance battle video with Ava to Sucker!,everleighrose,40758499,0,0,0,0,0,0
flxZ9igq0jc,Everleigh & Ava SO YOU THINK YOU CAN DANCE WITH HANNAHLEI battle!,everleighrose,318914,1,0,1,0,0,0
mPDHn85qbhI,Top ForEverAndForAva Musical.ly Favorites I Foreverandforava,everleighrose,551044,0,0,0,0,0,0
QnXBPvEoIbY,CHILD MODELS EVERLEIGH AND AVA AT PHOTO SHOOT IN CA!,everleighrose,132433,1,0,0,0,0,0
cGoACJpiVKY,How to: Trick your babysitter featuring Rebecca Zamolo!!!| ForeverandForava,everleighrose,5191485,1,0,1,0,0,0
jV_ChTwnpA4,BIG SURPRISE ANNOUNCEMENT!!! with Savannah Soutas & Michelle Foley | ForEverAndForAva,everleighrose,216728,0,0,0,0,0,0
ul-YvfAfsvw,JUJU ON THAT BEAT DANCE WITH ALABAMA BARKER | ForeverandForava,everleighrose,446700,1,0,0,0,0,0
GhzkrIKVa00,ULTIMATE SQUISHY FOOD VS REAL FOOD CHALLENGE 2!,everleighrose,1511340,1,0,0,1,0,0
orbr_JZhhpI,Everleigh and Ava go to JoJo's (Dance Moms) epic 15th birthday party!,everleighrose,353740,0,0,0,0,0,0
BRlaxpTQ_kk,BACK TO THE DOCTOR | BRYLEIGH COMES HOME | Family 5 Vlogs,family5vlogs,15050,0,0,0,0,0,0
KeryMxsnPi4,COLLEGE MOVE-IN PART 2 | SAYING GOODBYE WAS HARD | Family 5 Vlogs,family5vlogs,21778,0,1,0,0,0,0
fubSCBlHxdQ,How's Work Going? | Travel Hockey Tryout Talk | Taste Test -Do They Taste Different?| Family 5 Vlogs,family5vlogs,6889,0,0,0,0,0,0
yxXK8eqaSrs,OUR THANKSGIVING 2024 | Family 5 Vlogs,family5vlogs,14875,0,0,0,0,0,0
7TvOenz76Ho,THEY WANT ANOTHER DOG | CHRISTMAS LIGHT WALK | Vlogmas Day 21 | Family 5 Vlogs,family5vlogs,7883,0,0,0,0,0,0
2aUVxaBPlMo,DECORATING FOR CHRISTMAS VLOG | Family 5 Vlogs,family5vlogs,10230,0,0,0,0,0,0
Sd0zc15D4Es,REGRETTING A COLLEGE INTERVIEW? | HOCKEY SEMI-FINALS | Family 5 Vlogs,family5vlogs,8455,0,0,0,0,0,0
ZtlR4ZRoJIo,HE DOESN'T WANT TO VLOG... HERE'S WHY! | Family 5 Vlogs,family5vlogs,8630,0,0,0,0,0,0
QM36UI7ZCPQ,DINNER WITH THE BIRTHDAY GIRL | WRAPPING PRESENTS | Family 5 Vlogs,family5vlogs,9488,0,0,0,0,0,0
ChUBXz2oDUg,IS IT THE FLU? | Family 5 Vlogs,family5vlogs,22885,0,0,0,0,0,0
UOlLdlmp3gE,🎄 CHANGES FOR CHRISTMAS 🎄| NO POWER | Family 5 Vlogs,family5vlogs,19275,0,0,0,0,0,0
fU6HrykTE2Y,Stuck On A Ride At Disney🎢  Visiting Liza & Aspyn Sleeps Over! | Family 5 Vlogs,family5vlogs,8728,0,0,0,0,0,0
EvocQrAYpp0,WE DIDN'T STOP... UNTIL WE GOT HOME | Family 5 Vlogs,family5vlogs,10944,0,0,0,0,0,0
pI6yKR7igR0,DISCONTINUED?!? + Amazon Haul! 💪📦 | Productive Day in My Life Vlog | Family 5 Vlogs,family5vlogs,6424,0,0,0,0,1,0
Qr5dbRjUhdY,TRYING SOMETHING DIFFERENT | | Family 5 Vlogs,family5vlogs,9345,0,0,0,0,0,0
I1LRhgEiDvo,BABY'S FIRST STEPS | DOUBLE EAR INFECTION | Family 5 Vlogs,family5vlogs,14089,0,1,0,0,0,1
VsYJv-DIZhA,🎃 Pumpkin Patch Vlog 2025 | Family Fall Day with Kids & Grandbabies 🍂 | Family 5 Vlogs,family5vlogs,7612,0,0,0,0,0,0
wWWmy56FtPg,SUCH A WASTE OF MONEY! 💸 RIGGED | MEGA OVERWHELMED 🤦‍♀️ | Family 5 Vlogs,family5vlogs,7479,0,1,0,0,0,0
y58saYc8R4w,THEY DID US WRONG AT DINNER | Busch Gardens | Vlogmas Day 2 | Family 5 Vlogs,family5vlogs,12530,0,0,1,0,0,0
3X6fbQ6-ZF0,Will He Get KICKED OUT??? | Ice Bucket Challenge | Family 5 Vlogs,family5vlogs,7159,1,1,1,1,0,0
r3ssyREVW_g,🌿 Don’t Get Poison Ivy + BIG College Update! 🎓 | Family 5 Vlogs,family5vlogs,8155,0,0,0,0,0,0
-BgQJbhptBY,WE SHOULD TURN AROUND... | HER FIRST TIME DRIVING IN A WINTER STORM | Family 5 Vlogs,family5vlogs,11451,0,0,0,0,0,0
PE5HrNl5vuI,He THOUGHT She Was FILMING HIM | Family 5 Vlogs,family5vlogs,7081,0,0,0,0,0,0
1_FiuE8N2RE,CHRISTMAS EVE 2024 | Vlogmas Day 24 | Family 5 Vlogs,family5vlogs,39092,0,0,0,0,0,0
eVYTqvjypbo,BRYLEIGH'S HOME | I DID EVERYTHING... AND STILL FAILED! | Family 5 Vlogs,family5vlogs,8669,0,0,0,0,0,0
elg064wjJIw,CHRISTMAS MORNING 2025 | Opening Christmas Presents | Part 1 | Family 5 Vlogs,family5vlogs,132705,0,0,0,0,0,0
V0mHz29qPAE,My HEART STOPPED For A Second + Bryleigh’s Feeling Off 😔 | Family 5 Vlogs,family5vlogs,10572,0,1,0,0,0,0
Q-jvDi8wPeU,OUR VALENTINE PLANS TOOK A TURN... | | Family 5 Vlogs,family5vlogs,13307,0,0,0,0,0,0
P1YSNxd8TTY,UNMOTIVATED ON CHRISTMAS EVE EVE | Vlogmas Day 23 | Family 5 Vlogs,family5vlogs,10396,0,0,0,0,0,0
VV2BRf-QlOA,DID YALL KNOW THIS? | CUTE VALENTINE'S ITEMS AT TARGET | Family 5 Vlogs,family5vlogs,9403,0,0,0,0,0,0
9_0HVGkg1UI,STOMACH BUG | THEY ALMOST FLIPPED | Family 5 Vlogs,family5vlogs,17151,0,0,0,0,0,0
WLl5Du8FesQ,KAYLA'S GOES TO THE ER | BRYLEIGH'S CRASHOUT ABOUT COLLEGE | Family 5 Vlogs,family5vlogs,13674,0,1,0,0,0,1
88zvP4bnFOw,HOLIDAY LIGHT TOUR | Vlogmas Day 19 | Family 5 Vlogs,family5vlogs,7590,0,0,0,0,0,0
ohb9NYVMOY0,MY NERVES ARE SHOT | DID HER CHOICE WORK? | Family 5 Vlogs,family5vlogs,9492,0,1,0,0,0,0
x2Uh_ng2MT0,45 MINUTES STUCK… PLUS A THUNDERSTORM?! Nashville Road Trip GONE WRONG | Family 5 Vlogs,family5vlogs,9802,0,0,0,0,0,0
nH7sLS967_Y,🚨 College Crisis for Bryleigh?! | Will They Drop Her Classes?! 😱 | Family 5 Vlogs,family5vlogs,10361,0,1,0,0,0,0
HCRCdBCJ-GY,SCARIEST MOMENT WE'VE EVER FILMED...Ayden Took A Hard Hit! (Real Mom Fear) | Family 5 Vlogs,family5vlogs,12813,0,1,0,0,0,0
rTt67uxbZus,GETTING READY FOR CHRISTMAS!!! | Family 5 Vlogs,family5vlogs,7444,0,0,0,0,0,0
emW4d6PSblk,FULL HOUSE Tour: Halloween Decorations! 🎃✨ + Shopping With The Grandkids |  Family 5 Vlogs,family5vlogs,10632,0,0,0,0,0,0
4ANeKJ3sh3I,SICK DAY + SURPRISE VISIT | WINTER STORM WORRIES | Family 5 Vlogs,family5vlogs,25199,0,0,0,0,0,0
aPyIiOyPy7Y,FOLLOW UP DOCTOR'S APPOINTMENT | COLLEGE DECISION FROM HER TOP SCHOOL | Family 5 Vlogs,family5vlogs,11832,0,0,0,0,0,0
KdKcEd4sr3k,FINALLY VACATION CAN START | BIKE RIDING DIDN'T GO AS PLANNED | Family 5 Vlogs,family5vlogs,10889,0,0,0,0,0,0
c0kIJfNaD6Y,IT'S NOT WORKING | Family 5 Vlogs,family5vlogs,9896,0,0,0,0,0,0
QsiteK91qp0,SHE SAID IT’S TRIPLETS… 😳 | BRYLEIGH IS HOME SICK | Family 5 Vlogs,family5vlogs,27511,0,0,0,0,0,0
WgCWkXei-Ss,🌞 Morning with Aspyn | Toddler Morning Routine Vlog 🧸💛 | Family 5 Vlogs,family5vlogs,7944,0,0,0,0,0,0
tblVUHmpESI,TAKING IT BACK | UPDATE ON AYDEN | Family 5 Vlogs,family5vlogs,10902,0,0,0,0,0,0
wCTrcsfQjX0,THIS IS THE END… (just kidding 🤣) | Family 5 Vlogs,family5vlogs,7817,0,0,0,0,0,0
VV-qbK8kQJg,WRAPPING CHRISTMAS PRESENTS | WICKED | Vlogmas Day 3 | Family 5 Vlogs,family5vlogs,13772,0,0,0,0,0,0
m6VFtgeOmpY,HOUSE DIVIDED | GUESS WHO'S SICK NOW? | Family 5 Vlogs,family5vlogs,10494,0,1,1,0,0,0
7mJq8OIbaWc,SCENT OVERLOAD | 5 BELOW CHRISTMAS PJ'S | CRUMBL (bug in the box?) | Vlogmas Day 11 | Family 5 Vlogs,family5vlogs,9927,0,0,0,0,1,0
M7pX8LwhoZw,Things are CHANGING on our CHANNEL | A STRANGER Gave THEM $100!!! | Family 5 Vlogs,family5vlogs,9181,0,0,0,0,0,0
fOq6MfHN7A4,HEAT OUT TO CRASH OUT! | ANOTHER WINTER STORM IS COMING! | Family 5 Vlogs,family5vlogs,14262,0,0,0,0,0,0
20i9lV8Tl6Y,SHE FOUND MONEY!!! | NEW NAILS 💅 | Family 5 Vlogs,family5vlogs,7967,0,0,0,0,0,0
hrlTaF3_FAg,GOING BACK IN FOR SURGERY | Family 5 Vlogs,family5vlogs,9657,0,0,0,0,0,1
leY61YbxVqY,SHARING MY EMBARRASSING STORY | Family 5 Vlogs,family5vlogs,8692,0,0,0,0,0,1
QDTwdAeFSnY,🌸 Easter 2025 Vlog 🌴🍽️  | He Got Sick In The Car | Family 5 Vlogs,family5vlogs,13652,0,0,0,0,0,0
cVCWXUraz4I,Our Last Full Day with the Grandkids! 👶❤️ | Family 5 Vlogs,family5vlogs,8251,0,0,0,0,0,0
8Oh9NwSBZq8,🤕 HEADACHES AND HOCKEY DON'T MIX 🏒 | Spend The Day With Me | Family 5 Vlogs,family5vlogs,8573,0,0,0,0,0,0
HFHXjhC_Shg,CHRISTMAS TRAIN RIDE | Vlogmas Day 15 | Family 5 Vlogs,family5vlogs,12367,0,0,0,0,0,0
4jFSYj4sn9E,TWINS CLIMB OUT OF THEIR CRIB… CAUGHT ON CAMERA 😳 | WORST MOVIE EVER & HOCKEY WAR | Family 5 Vlogs,family5vlogs,8420,0,0,0,0,0,1
zc_LUrhSI_c,Mum & Daughter ‘Footloose’ trend…,familyfizz,699744,0,0,0,0,0,0
2w6Bw7iidgY,SURPRISE HOLIDAY REVEAL AT THE AIRPORT! | Family Fizz,familyfizz,677201,0,0,0,0,0,0
16M5Zfu0WsQ,Edible playdough fail… | Family Fizz,familyfizz,88298,0,0,0,0,0,0
WgZPVssy-8k,"""DON'T TOUCH IT"" CHALLENGE *do they cheat?* | Family Fizz",familyfizz,1199795,1,0,1,1,0,0
V3bHUTvqZxM,NEW YEAR'S EVE PARTY FOOD HAUL! | Family Fizz,familyfizz,76324,0,0,0,0,1,0
gvDCt1eCaTA,Why do we have different Dads?… | Family Fizz,familyfizz,408905,0,0,0,0,0,0
e4owwy8hawA,Kids vs Parents One Direction TikTok Trend,familyfizz,698,0,0,1,0,0,0
haq8SZ6abaI,DOG POO ACCIDENT! | Family Fizz,familyfizz,192193,0,1,0,0,0,0
UTx0tlND2KU,24 HOUR OVERNIGHT CHALLENGE in SANTA'S GROTTO! | Family Fizz,familyfizz,423810,1,0,0,1,0,0
M7zV5QJ7cek,Back to school THRIFT STORE OUTFIT challenge | Family Fizz,familyfizz,828156,1,0,0,1,0,0
g_ZKK4mnDRo,WHAT HAPPENED AT THE SLEEPOVER? | Family Fizz,familyfizz,1576065,0,1,0,0,0,0
6ekzIRdtcGI,WORLD'S TALLEST LEGO TOWER CHALLENGE! | Family Fizz,familyfizz,141195,1,0,0,1,0,0
VJgcpkRmY9Y,Remaking FAST FOOD Meals CHALLENGE *WINS* | Family Fizz,familyfizz,352363,1,0,0,1,0,0
6exqKbRi7JY,Sienna’s 6th birthday excitement! | Family Fizz,familyfizz,212098,0,0,0,0,0,0
vuLvirCylMs,OUR BABY GOT MOBBED BY FANS | Family Fizz,familyfizz,308389,0,0,0,0,0,0
LceQ9e-J-VI,HUSBAND & DAUGHTER RATE MY HOT PREGNANCY OUTFITS! | Family Fizz,familyfizz,545819,0,0,0,0,0,0
S5NgpQiTpdo,Mum had a meltdown… | Family Fizz,familyfizz,230718,0,1,0,0,0,0
SXcnCHjq9xA,WHO CAN BUY BEST BACK TO SCHOOL OUTFIT Challenge? | Family Fizz,familyfizz,154297,1,0,0,1,0,0
R2wwURvtKGQ,OFFICIAL FAMILY FIZZ LABOUR AND DELIVERY *1 hour home birth* | Family Fizz,familyfizz,3759965,0,0,0,0,0,1
wbDy5qkHW5I,Asking mum who’s your favourite daughter?,familyfizz,136204,0,0,0,0,0,0
TYeM5OEW45o,I'm having my breast implants removed… *explant surgery* | Family Fizz,familyfizz,224621,0,0,0,0,0,0
uSA_veTETpw,Her first street act made her cry… | Family Fizz,familyfizz,486657,0,1,0,0,0,0
9Q7O1DcqosA,Making NEW FRIENDS at HIGH SCHOOL! | Family Fizz,familyfizz,176768,0,0,0,0,0,0
wnkB-G0rAb8,SHE'S ABOUT TO GIVE BIRTH! | Family Fizz,familyfizz,2379782,0,0,0,0,0,0
eK-F7Rz3iqs,Sienna reacts to touching rude squishy toy…,familyfizz,158160,0,0,0,0,0,0
B99EtIdSGoM,We OPENED Our Own McDONALD'S At HOME! | Family Fizz,familyfizz,1288047,1,0,0,0,0,0
MP7wxoI7YCA,Welcome to our NEW HOME in... | Family Fizz,familyfizz,333296,0,0,0,0,0,0
qnv5LKloySc,Our morning routine for school | Family Fizz,familyfizz,834198,0,0,0,0,0,0
hv5Wkl0RVEo,WHO CAN MAKE BEST BACK TO SCHOOL BENTO BOX? | Family Fizz,familyfizz,453199,1,0,0,1,0,0
u3Cs6Xs9vec,MUM & 3 DAUGHTERS HAIR TRANSFORMATION! | Family Fizz,familyfizz,332326,0,0,0,0,0,0
7i3mzq_DxQM,Eating only VENDING MACHINE FOOD for 24 Hours! | Family Fizz,familyfizz,548234,1,0,0,1,0,0
ZMO0nPbMkqg,Our Family’s Green Flags…,familyfizz,867875,0,0,0,0,0,0
4k69mvirKAU,Flippin’ mental PANCAKE DAY! | Family Fizz,familyfizz,95684,0,0,0,0,0,0
L8DpK9zS638,Playing SARDINES in a THEME PARK! | Family Fizz,familyfizz,413138,1,0,0,0,0,0
OvZwyhF8-WI,Testing SECRET TIKTOK FOOD HACKS in real life! | Family Fizz,familyfizz,356201,0,0,0,0,0,0
tAtOyo3u2Zw,We’re trying for a BABY! | Family Fizz,familyfizz,369223,0,0,0,0,0,0
n-4bzxxiDBQ,KIDS IN CHARGE FOR THE DAY | Family Fizz,familyfizz,869683,0,0,0,0,0,0
TQhaz2q2MQM,EMBARRASSING Mia with BAD Birthday Presents! | Family Fizz,familyfizz,231978,0,1,0,0,0,1
nvQhi7ugLtQ,Going for a stupid walk in our stupid shoes… #shorts,familyfizz,483853,0,0,0,0,0,0
Vcpj0oyT6MA,WE LET OUR KIDS COOK DINNER *omg* | Family Fizz,familyfizz,615400,0,0,0,0,0,0
aNOB50oSEuA,Kids buy Dad’s outfit challenge! *omg* | Family Fizz,familyfizz,749119,1,0,0,1,0,0
EhosW9B6b-U,Telling my little sister about new boyfriend…,familyfizz,331866,0,0,1,0,0,0
6DRCq9w70FQ,Stop doing your homework! | Family Fizz,familyfizz,263868,0,0,1,0,0,0
Gw470gLwmlI,FIRST MAKEUP SHOPPING! | Family Fizz,familyfizz,1960042,0,0,0,0,1,0
7iomFX5-w7o,17 WEEKS PREGNANT! *bump update* | Family Fizz,familyfizz,162452,0,0,0,0,0,0
Ggs1UbJyDD4,HUGE AUTUMN CLOTHES SHOPPING HAUL | Family Fizz,familyfizz,449667,0,0,0,0,1,0
yj0ZiWb6B14,Fun movie night & PO Box opening! | Family Fizz,familyfizz,120854,0,0,0,0,0,0
EP892Grw2VU,Christmas Morning Opening Presents! | Family Fizz,familyfizz,885253,0,0,0,0,0,0
Ij2kJwLY38Q,I wasn’t allowed in… | Family Fizz,familyfizz,479517,0,0,0,0,0,0
CZRKlCsm1F0,Surprising kids with our NEW HOME in Costa Rica! | Family Fizz,familyfizz,266991,0,0,0,0,0,0
jQfToP7qYvE,Sienna gets her LONG hair cut SHORT! | Family Fizz,familyfizz,367578,0,0,0,0,0,0
_J_keI0c3Ak,I BOUGHT My DAUGHTERs DREAM SEPHORA ORDERS! *no budget*  | Family Fizz,familyfizz,1412608,0,0,0,0,1,0
0PvS9mlQnrQ,POV: Getting your dream designer bag for birthday 🎁 #birthdaygift,familyfizz,133616,0,0,0,0,0,0
pjzVmKwSFgE,Her first cinema date! | Family Fizz,familyfizz,257608,0,0,0,0,0,0
MDs-BoP6hZM,Planning her SURPRISE birthday party! | Family Fizz,familyfizz,122556,0,0,0,0,0,0
OvtE7DG8KbE,EATING only DIET FOODS for 24 HOURS! *Shocking Result* | Family Fizz,familyfizz,743038,1,0,0,1,0,0
QXf5fiEYAmg,V by Vodafone Saves the Day! | Family Fizz,familyfizz,86196,0,0,0,0,1,0
dhZGjeUrM5Q,GIVING FREE HUGS TO STRANGERS IN STREET! | Family Fizz,familyfizz,185741,0,0,0,0,0,0
KQfL15a86fg,VEGAN KID'S FIRST MCDONALDS **fail** | Family Fizz,familyfizz,3068294,0,0,0,0,0,0
HArOu3f7YoY,Dad needs a brain scan… | Family Fizz,familyfizz,102858,0,0,0,0,0,0
C5IVQBLeWBY,"*NEW* Birthday Bento Time | Inside Out, Minecraft, Harry Potter Lunches & MORE!",familyfudge,1151970,0,0,0,0,0,0
JC8VEb0Yu_E,"PICKPOCKETED in PARIS! Eurostar w/ KIDS, Trying McDonald’s in FRANCE + House Tour & Grocery Haul",familyfudge,480964,0,0,0,0,0,0
tGvtCPq7NY0,ROAD TRIP LUNCHES 🚙 Week of Lunches + VLOG,familyfudge,134317,0,0,0,0,0,0
Zsj4D6dhyN0,EXTREME RV MAKEOVER! Turning an OLD MOTORHOME into our COZY HOME on WHEELS,familyfudge,463992,0,0,0,0,0,0
GXPQrL5pcVw,LEAVING HOME FOR CHRISTMAS + Why We Celebrate Christmas EARLY (24-Hour Edition),familyfudge,102926,0,0,0,1,0,0
wAK7A2IPbIM,*NEW* EASY NO-BAKE DESSERTS & Cute Easter/Spring Themed Lunch Ideas 2024,familyfudge,237712,0,0,0,0,0,0
VvfPTyI2lqE,Fort Wilderness Campground LUNCHES 🏕 Bunches Of Lunches,familyfudge,103168,0,0,0,0,0,0
rQHHDH-glf4,"Grow a Garden, Pokémon, Mac & Cheese Cone & Ice Cream Casserole 🎂 *Epic* Birthday Lunches!",familyfudge,109349,0,0,0,0,0,0
iSnMJjhYO-U,"CUTE Spring Lunches, FAST!  🐰EASIEST EASTER LUNCHES FOR KIDS",familyfudge,153662,0,0,0,0,0,0
uM01pELscik,Cucumber SUSHI!?!  🍣 Your School Lunch Ideas,familyfudge,530999,0,0,0,0,0,0
TvucxLkx7Ek,STRANGER THINGS Lunch Ideas | Bunches of Lunches,familyfudge,1864659,0,0,0,0,0,0
y-u4VcgoFd4,LOOK what I make with FUNFETTI CAKE MIX | 3 EASY Recipes You Should Try,familyfudge,80812,0,0,0,0,0,0
W0lfirbwY-0,*NEW* Most Requested HOT Lunches to Pack in a THERMOS (Picky Eater Friendly),familyfudge,281664,0,0,0,0,0,0
KSHVD2ivj60,OCEAN BENTO LUNCHES  #TeamSeas,familyfudge,63465,0,0,0,0,0,0
KC-sZxxLSjU,I CAN’T SAY “NO”! Making ANYTHING My SUBSCRIBERS Want for LUNCH,familyfudge,190593,1,0,0,0,0,0
nTcm_M3wCEE,16 HOT LUNCH IDEAS FOR WHEN IT'S COLD OUTSIDE 🔥 Bunches Of Lunches,familyfudge,458409,0,0,0,0,0,0
X80BLC8iKH4,Eating SHOPKINS in REAL LIFE?! | MYSTERY *KIDS CHOICE* BUNCHES OF LUNCHES,familyfudge,98292,0,0,0,0,0,0
CqdJ3CR5Qbc,*NEW* RAINBOW Lunches?! 🌈 Fixing YOUR Lunch Ideas,familyfudge,151011,0,0,0,0,0,0
8UsIR39wSoQ,21 AMAZINGLY AFFORDABLE DOLLAR TREE CAMPING HACKS FOR SUMMER VACATION!!,familyfudge,1191716,0,0,0,0,0,0
ugjU18wWKDg,*NEW* EXTREME FALL CLEAN AND DECORATE WITH ME 2020,familyfudge,78428,0,0,0,0,0,0
lUtFTXqUGtc,🍎 Making HOMESCHOOL Lunches FUN for Back To School 🍎,familyfudge,105020,0,0,0,0,0,0
GIF_eTAcdiA,Eating ONLY Heart-Shaped Valentine's Day Food for Lunch ❤️ Bunches of Lunches!,familyfudge,211410,0,0,0,0,0,0
T4hwkB-6fRc,*NEW* BUYING ALL THE THINGS! HUGE BIRTHDAY HAUL + PARTY FOOD & GIFTS,familyfudge,140066,0,0,0,0,1,0
ny2YVPYy8oQ,DIY EDIBLE POP IT LUNCH! + Fun & Easy Subscriber Requested Lunches,familyfudge,496559,0,0,0,0,0,0
UzH5YnwF_v0,What’s in the Box?!? 🎁 I Made 4 Mystery Lunches… You’ll Never Guess the Last One!,familyfudge,83354,0,1,0,0,0,0
SiWxqalh-r4,"*NEW* Little Mermaid Themed Lunch Ideas + Stitch, Harry Potter & Monsters for SUMMER",familyfudge,483705,0,0,0,0,0,0
v9enNmcASvk,Let's Make YOUR Fun Lunch Ideas! BUNCHES OF LUNCHES (Subscriber Edition),familyfudge,168625,0,0,0,0,0,0
GBkQqU65bj8,End Of Summer *MYSTERY* LUNCH TAKEOVER & NO BUDGET CHALLENGE!,familyfudge,2287868,1,0,0,1,0,0
y83rIBZiDnY,7 VERY EASY Halloween Breakfast Ideas to Scare Your Family and Friends,familyfudge,221495,0,0,0,0,0,0
VIIiGj7x_o4,"I TRIED MAKING MY SUBSCRIBERS LUNCH IDEAS | Crack Chicken, Poor Man's Pizza and MORE!",familyfudge,306774,0,0,0,0,0,0
wUjwyrnbes0,KIDS CHOICE Lunches (Red White & Blue) + LEMON Cheese?!,familyfudge,640792,0,0,0,0,0,0
j0usDi0fqEg,EASY NO-BAKE DESSERTS & Cute Spring Themed Lunch Ideas,familyfudge,1219379,0,0,0,0,0,0
vqXJvC3hnOI,24 HOURS in a LUXURY PLAYHOUSE + Ultimate Party FOOD | *NEVER BEFORE SEEN ROOMS!*,familyfudge,65056,0,0,0,1,0,0
a4U8f-keefY,ROOM TOUR!!! | Surprise Room Makeover For JACKSON,familyfudge,287569,0,0,0,0,0,0
ZDMN-C3vDRo,Shopping Challenge at the Crazy “Walmart” of Japan | Eating ONLY 7-11 Food for Lunch + Kura Sushi,familyfudge,200809,0,0,0,0,0,0
kCgz55t7mkA,Is British Costco BETTER than American Costco? + Trying EVERYTHING at the FOOD COURT,familyfudge,230405,0,0,0,0,0,0
cYq9EhcJJjU,CHRISTMAS Lunch MARATHON 🎄 Bunches Of Lunches,familyfudge,645738,0,0,0,0,0,0
BDjqbmbpV4o,"We *CRASHED* our car into the BUSHES! First Time In Cornwall & Bath, UK + COSTCO Haul & House Tour",familyfudge,66919,0,0,0,0,1,0
9FgfiyHqSNY,15 Amazon SCHOOL LUNCH Finds that are TOTALLY Worth the $$$,familyfudge,206393,0,0,0,0,1,0
OtW-wEv41ds,Eating ONLY Heart Shaped Food for Lunch ❤️ The EASIEST Valentine’s Day TREATS,familyfudge,496059,0,0,0,0,0,0
g9GxCGIlpqQ,FLOODED!? Stormy Spring Break LUNCHES,familyfudge,496379,0,0,0,0,0,0
5MRx--7dAUs,Lunch Ideas for STAYING HOME ⚠️   2-Ingredient Recipes,familyfudge,243743,0,0,0,0,0,0
EfnPLFSxmv8,Mac & Cheese Quesadilla😱!?! Trying NEW LUNCH BOXES 🍎 Letting YOU CHOOSE our lunch,familyfudge,232677,0,0,0,0,0,0
OqyhPcUP7ew,School Lunch TAKEOVER! 🎂 Lily's Birthday Lunches - Bunches of Lunches,familyfudge,1694538,0,0,0,0,0,0
3QB62ZyWPkk,MEGA MONTHLY GROCERY HAUL (Costco + Trader Joe’s + Sam’s Club),familyfudge,130144,0,0,0,0,0,0
-2TJLI8c2AQ,*CHEAP* School Lunches for KIDS (ONLY $1!) + My BEST Money Saving TIPS!,familyfudge,231400,0,0,0,0,0,0
l7tTjNxddGU,HUGE STOCK UP COSTCO GROCERY HAUL + LIFE UPDATES,familyfudge,81891,0,0,0,0,0,0
NT9lEpmSD2A,FUN LUNCH IDEAS for OLDER KIDS & TEENS | Bunches of Lunches (Subscriber Edition),familyfudge,741964,0,0,0,0,0,0
yXKIGd4mPqo,FRESH & FRUITY LUNCH CHALLENGE | ENTIRE Lunches Made With Fruit | Bunches of Lunches,familyfudge,162063,0,0,0,1,0,0
X_tza5bgcFY,"*EXTREME* Red, White & Blue Lunches and Treats 🇺🇲 Bunches of Lunches",familyfudge,268534,0,0,0,0,0,0
tdAuhOzbqJA,4 CREATIVE Ways to Make Pizza (That Aren’t Pizza) BUNCHES OF LUNCHES,familyfudge,226191,0,0,0,0,0,0
zSirA1eRJCI,SURPRISE Lunches for the LAST WEEK of School + We Went to Tokyo Disneyland!,familyfudge,1521721,0,0,0,0,0,0
B9RywLPuIH4,My Subscribers Picked My Kids’ Lunches… One Smelled Like Socks!,familyfudge,120104,0,1,0,0,0,0
gxgLg0RIZZc,KIDS Try *NEW* FOODS 😁 Fun & Easy School Lunch Ideas,familyfudge,204904,0,0,0,0,0,0
Aqk9V1qAyvE,Packing For A Family Of 6 ✈️ For 7 DAYS!,familyfudge,82967,0,0,0,0,0,0
Y6N0a_BjRHM,TESTING 21 *NEW* AMAZON MUST HAVES | ORGANIZATION & COOKING GADGETS FOR YOUR KITCHEN 2022,familyfudge,1198877,0,0,0,0,1,0
zzGMNrSfADk,NEW UTAH HOUSE TOUR?!? TRAVELING GROCERY HAUL,familyfudge,111611,0,0,0,0,0,0
9cIq0U47Ruw,Tik Tok BREAKFAST HACKS YOU NEED to Try (These Actually Work),familyfudge,142530,0,0,0,0,0,0
7wWlhn-rJpE,Kids Choice Lunches *NO BUDGET* PINK vs PURPLE,familyfudge,2177050,0,0,0,0,0,0
FaXg05M5IQ4,AMERICAN FAMILY'S FIRST TIME IN JAPAN 🇯🇵 THE MOVIE | Bunches of Lunches,familyfudge,38590,0,0,0,0,0,0
N_na1gh1dQ4,5 Halloween Games with DOLLAR STORE Supplies!,familyfuneveryday,11990,1,0,0,0,0,0
j8adPWrkWUg,Ball Drop Cup Game (FREE GAME!),familyfuneveryday,5048,0,0,0,0,0,0
2a7zFJqy2DA,3 NEW UNO Rules for VALENTINE’S DAY (Family Games),familyfuneveryday,211,0,0,0,0,0,0
am49v4wU-kg,How to Play Disney's Jungle Cruise Adventure Board Game,familyfuneveryday,3687,0,0,0,0,0,0
VGOjsed6Do0,EASY Getting-to-Know-You Game for SPORTS Fans,familyfuneveryday,28,0,0,0,0,0,0
-0Z3P0cOVVc,Color Match Bowling—Easter Party Games for Teens and Kids #2 | Family Fun Every Day,familyfuneveryday,565,0,0,0,0,0,0
