id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
84w3d8sJJ-E,Snow BURIED Over Night! (Rescue & Van Tour) 🥶,inghamfamily,21968.0,0,0,0,0,0,0
2mxkugTmwNA,MANICURES & SPECIAL EVENT OUTFIT SHOPPING! (Which one should I buy?!),inghamfamily,24937.0,0,0,0,0,0,0
T6YFeha0jsA,We Had a Medical Emergency..,inghamfamily,40870.0,0,1,0,0,0,0
u4jQcZbIMBQ,Waking up to a SHOCK in the morning at Center Parcs! Vlogmas Day 15. ,inghamfamily,26057.0,0,1,0,0,0,0
24AIzTO4d_8,My Husband went to a Bikini Barista - @itsJudysLife,itsjudyslife,81178.0,0,0,0,0,0,0
itgFzv7DIjQ,SURPRISED over THIS Christmas Decor,itsjudyslife,64962.0,0,0,0,0,0,0
d1P-4h5tVTg,Yet Another Impulse Buy 😅 - @itsJudysLife,itsjudyslife,71805.0,0,0,0,0,0,0
pgXoCvcRY7c,CUTEST haircuts + more Japan eats 😋 - @itsJudysLife,itsjudyslife,88197.0,0,0,0,0,0,0
F6wLDy2iKrM,I've hoarded ALL the Halloween Costumes! - @itsJudysLife,itsjudyslife,55105.0,0,0,0,0,0,0
aeHYmhNZEno,STORY TIME: Guy at the Bar - @itsJudysLife,itsjudyslife,77063.0,0,0,0,0,0,0
nxurtboAfXU,TJ Maxx Haul (this was unsettling 😳) - @itsJudysLife,itsjudyslife,81015.0,0,1,0,0,1,0
yuJxPIml0lI,Building Core Memories - @itsJudysLife,itsjudyslife,61342.0,0,0,0,0,0,0
jlyMN2JV73s,"The moment he told me to ""JUST CHILL!"" 🙄  - @itsJudysLife",itsjudyslife,49001.0,0,1,1,0,0,0
HCP2UpwIdw0,Manila Meet & Greet 2024! - @itsJudysLife,itsjudyslife,144370.0,0,0,0,0,0,0
m8MzthLCT7M,The Perfect Ending to Spring Break! - @itsJudysLife,itsjudyslife,38369.0,0,0,0,0,0,0
5xLdI2MjMkQ,Its been tough,itsjudyslife,117443.0,0,1,0,0,0,0
Wd83-Q_ibM0,We're Gonna Go Broke - @itsJudysLife,itsjudyslife,81663.0,0,1,0,0,0,0
cteOqd6fULY,CLUBBING in Seafood City! - @itsJudysLife,itsjudyslife,55784.0,0,0,0,0,0,0
bzen7TqupRs,THIS is too Creepy 👀 - @itsJudysLife,itsjudyslife,77364.0,0,1,1,0,0,0
UNguMaiz5QU,"From ""FRIEND ZONE"" to LOVER - @itsJudysLife",itsjudyslife,81680.0,0,1,1,0,0,0
l0vS6Zd-icY,Her First Daddy-Daughter Date Trip 🥹 - @itsJudysLife,itsjudyslife,110152.0,0,1,0,0,0,0
LDqJC-c4jHg,Girls Judge if my Cooking is as Good as Mama's - @ItsJudyTime,itsjudyslife,49409.0,1,0,0,0,0,0
BgwAUUymkFs,Reunited with Papa + Disneyland Tokyo!!! - @itsJudysLife,itsjudyslife,140537.0,0,0,0,0,0,0
dkIV4KKvk58,CREATORS BEWARE OF THIS!!! - @itsjudyslife,itsjudyslife,65107.0,0,1,0,0,0,0
w66cK8uSpyQ,SHOCKED by his Response 🙄 - @itsJudysLife,itsjudyslife,119256.0,0,1,0,0,0,0
81C7wvUWn-k,We've never done this before! - @itsJudysLife,itsjudyslife,87894.0,0,0,0,0,0,0
mx6FB5uz6ks,Birthday Shopping Spree! - @itsJudysLife,itsjudyslife,119062.0,0,0,0,0,0,0
pSYDrN6Rrjc,A Message to Myself - @itsJudysLife,itsjudyslife,74852.0,0,0,0,0,0,0
StR6g_WGpNQ,THIS was worth every single penny - @itsJudysLife,itsjudyslife,56362.0,0,0,0,0,0,0
zBg855T4rXc,"New Year, New Hair! - @itsJudysLife",itsjudyslife,91542.0,0,0,0,0,0,0
rq4mNTBbUco,Putting Up Christmas Decorations!!! - @itsJudysLife,itsjudyslife,88953.0,0,0,0,0,0,0
sGAX5WTkJrY,The girls got my back - @itsJudysLife,itsjudyslife,110854.0,0,0,0,0,0,0
nEV7VeDpn_A,I Finally Decided! - @itsJudysLife,itsjudyslife,44556.0,0,0,0,0,0,0
j2SbnjuuJ1U,My Biggest Life Lesson as a Mother - @itsJudysLife,itsjudyslife,66272.0,0,0,0,0,0,0
7PyLBZd9tjg,Why does this keep happening? 😭 - @itsJudysLife,itsjudyslife,72107.0,0,1,0,0,0,0
pyg_aSn-gtE,Our Amazon Prime deals arrived!! - @itsJudysLife,itsjudyslife,92145.0,0,0,0,0,1,0
FNeuKpYEm4M,Best Actress Award goes to Bella 🏆- @itsJudysLife,itsjudyslife,105443.0,0,0,0,0,0,0
RBVf0HJh054,We've outgrown this small house - @itsJudysLife,itsjudyslife,108129.0,0,0,0,0,0,0
bsmpNhttYqU,No one saw this coming... especially Benji 😭 - @itsJudysLife​,itsjudyslife,30144.0,0,1,1,0,0,0
lcLPh2DQTno,Home Intruder caught on the vlog! - @itsJudysLife,itsjudyslife,67907.0,0,1,1,0,0,0
o2DZsnLDKS8,Our Day was a Little Crazy 🤪 - @itsJudysLife,itsjudyslife,68902.0,0,0,0,0,0,0
riTWSmnD1a8,Youtube Views Drama - @itsJudysLife,itsjudyslife,75284.0,1,1,1,0,0,0
kwR9Ir7aUN8,Hiding in the Bathroom - @itsJudysLife,itsjudyslife,73643.0,1,0,0,0,0,0
pKYHjt5II5A,Benji does the Unthinkable a few days BEFORE CHRISTMAS! - @itsJudysLife,itsjudyslife,49031.0,1,1,1,0,0,1
8oIXrxEGL8g,I want it. I got it. - @itsJudysLife,itsjudyslife,80309.0,1,0,0,0,0,0
TNZaHEJxDf4,Sweetest moment during Mommy Salon - @itsJudysLife,itsjudyslife,46423.0,0,0,0,0,0,0
YXGwlPJvhJ4,Can't believe she did this - @itsJudysLife,itsjudyslife,103126.0,1,1,1,0,0,1
30z5h7PqkNI,Easter egg hunt 2025 + I hate our tv - @itsJudysLife,itsjudyslife,67631.0,0,0,0,0,0,0
JkSvARVUSjc,This doesn't sit well with me - @itsJudysLife,itsjudyslife,33660.0,1,1,1,0,0,0
d-7i5VHewPA,My New Eyebrows - @itsJudysLife,itsjudyslife,53249.0,0,0,0,0,0,0
vaaPM33316o,I hit my breaking point - @itsJudysLife,itsjudyslife,35013.0,1,1,0,0,0,1
KU6fT8BibqY,Thrifting and Lunch with the girls! - @itsJudysLife,itsjudyslife,71236.0,0,0,0,0,0,0
wAdRY47TNJc,First Time Trying these Mexican Candies! - @itsJudysLife,itsjudyslife,46603.0,1,0,0,0,0,0
AxOs2wubcLA,The poor guy didn't know what he had coming! - @itsJudysLife,itsjudyslife,39557.0,1,1,1,0,0,0
cCbLEIfHa4s,INSANE OVERWATCH GAMEPLAY!! W/ CHADWITHAJ & WOLFIERAPS,itsyeboi,58217.0,1,1,0,0,0,0
_Nv1EzMnRpk,Buying 10 More FREE Products Wish Recommended Me!! (TESTING KNOCK OFF TECH - WISH UNBOXING),itsyeboi,452960.0,1,1,0,0,1,0
jiFD0wxTPoc,MCDONALD'S FLAMING HOT CHEETOS BURGER TASTE TEST!!!,itsyeboi,408463.0,1,1,0,0,1,0
MuClE_GnxMM,Buying Everything Wish Recommended Me! (TESTING KNOCK OFF TECH PRODUCTS FROM WISH $1000 Unboxing),itsyeboi,5426214.0,1,0,0,1,0,0
PJPopXo2JNc,Last To Fall Off The Unicycle Wins $1000 - Challenge,itsyeboi,216516.0,1,0,0,0,0,0
KLO0WXru-yI,I Bought All The Phones On AliExpress!!,itsyeboi,336074.0,1,0,0,0,0,0
CbJWLbn3_-E,"I Bought A $1000 Abandoned Storage Unit and Found This.. ($10,000 PROFIT)",itsyeboi,1595009.0,-1,0,0,0,0,0
Ib5pvJ9s8qM,Buying Every Black Friday Advertisement I See For 24 Hours!!,itsyeboi,580360.0,1,1,0,1,0,0
i1ncbGXpC7o,WTF IS IN OUR BACKYARD!?! - ALBOE Trip Ep. 3,itsyeboi,1121122.0,0,1,0,0,0,0
rzYe6jdSJbE,"$2,000,000 DOLLAR YOUTUBE STUDIO TOUR!!",itsyeboi,121714.0,1,1,0,0,0,0
j3lFg6TItQs,AMERICAN NINJA WARRIOR CHALLENGE!! - ALBOE Trip Ep. 2,itsyeboi,1612803.0,1,1,0,1,0,0
SjNjUCtXB5A,"I Bought $11,250 Worth of UNOPENED Amazon Packages!! (Amazon Return Pallet Unboxing!)",itsyeboi,921168.0,1,1,0,0,1,0
8SmxKXT9_Ww,MOST DANGEROUS TOY OF ALL TIME!! (DRONE EDITION) *GONE WRONG*,itsyeboi,275121.0,1,1,1,0,0,0
zMPm5Ybnw6M,I Asked Twitter What Would You Do For $100.. AND ACTUALLY PAID THEM TO DO IT!!,itsyeboi,127420.0,1,1,0,0,0,0
RZirObOhzSk,5 CRAZY MIND TRICKS GUARANTEED TO FOOL YOUR FRIENDS!!! (Impossible),itsyeboi,2211305.0,1,1,0,0,0,0
5KeOJgBrVdE,This PRO Controller Will Give You AIMBOT?,itsyeboi,541952.0,1,0,0,0,0,0
hQpHozkPu6I,How To Cut A Watermelon With Dental Floss!! *TOP 5 BAR TRICK BETS YOU WILL ALWAYS WIN*,itsyeboi,883599.0,1,0,0,0,0,0
m9MmngQecog,IMPOSSIBLE TRICK - HOW TO MAKE A FIREBALL YOU CAN HOLD EXPERIMENT!!,itsyeboi,231011.0,1,0,0,0,0,0
uM-CMVMCAWQ,NEVER DO THIS!!!,itsyeboi,79746.0,1,1,0,0,0,0
E2COdEnqRhc,BUYING Everything In ONE COLOR On Wish For 24 Hours CHALLENGE!,itsyeboi,973492.0,1,1,0,1,0,0
62PYfTXB3FU,I Bought A $2000 Wish Returns Pallet AND FOUND THIS.. (Mystery Tech Return Pallet Unboxing),itsyeboi,937744.0,1,1,0,0,1,0
1Zjx4ITQUE0,Letting UBER EATS Orders Decide What I Eat For 24 HOURS!! (IMPOSSIBLE FOOD CHALLENGE),itsyeboi,403521.0,1,1,0,1,0,0
pAy7mI3s4Uw,Selling A YouTube Channel (Day 4),itsyeboi,15686.0,1,0,0,0,0,0
263fAaOMzSU,FIFA 16 - THE FUT BIRTHDAY CUP CHALLENGE!!!,itsyeboi,13611.0,1,1,0,1,0,0
NnnXziRO0YM,I Bought The MOST EXPENSIVE Items On Wish!!,itsyeboi,3224674.0,1,1,0,0,0,0
UvyjsYC8utM,I Bought All The Smartphones On Amazon!!,itsyeboi,190888.0,1,1,0,0,1,0
P2FtCX1Jyp8,"I Bought A $2,500 Gaming Mystery Box!!",itsyeboi,175870.0,1,1,0,0,0,0
uYYHTwTWuCY,MOST INTENSE GAME EVER!!,itsyeboi,15150.0,1,1,0,0,0,0
LGfuWpb8KBs,THESE PRODUCTS MADE MILLIONS?! (TESTING 10 STRANGE SHARK TANK PRODUCTS!!),itsyeboi,471056.0,1,1,0,0,0,0
tM-1l0uYNtA,I Bought A BEST BUY Return Pallet Filled With Apple AIRPODS!!,itsyeboi,148934.0,1,0,0,0,1,0
RxbmSXxp-k0,CRAZY EGG RUSSIAN ROULETTE CHALLENGE WITH MY SISTER!,itsyeboi,141234.0,1,1,0,1,0,0
GgTwMDX6kEg,I Was An Uber Driver For A Day & Made $_____ !?  *TESLA*,itsyeboi,752606.0,1,0,0,0,1,0
ZXlwf4fRYxU,TMI TAG | ItsYeBoi CRAZY PIERCINGS & SECRETS,itsyeboi,14217.0,1,0,0,0,0,0
8cCN2NNGzyQ,"First To Get 100 KILLS In Fortnite Wins $10,000!! (Fortnite Battle Royale w/ Team ALBOE)",itsyeboi,516950.0,1,0,0,1,0,0
L-ty96YVx1E,PS5 Vs. Xbox Series X and S Unboxing!!,itsyeboi,192620.0,1,0,0,0,1,0
90ap_6pukz8,I Only Ate Foods My Fans Picked for 24 Hours!! **INSTAGRAM FAN POLLS DECIDE MY LIFE**,itsyeboi,840979.0,1,0,0,1,0,0
n1im2gPYoBk,FANS PAID US $5 TO DO RANDOM THINGS ON FIVERR (TGF BRO ROAST AND BURNING YEEZYS),itsyeboi,191560.0,1,0,0,0,0,0
V7IVHKEa1T8,I Lived Off ONLY Wish Products for 24 Hours!!,itsyeboi,782678.0,1,0,0,1,0,0
1kRtcoaw3J8,EXPERIMENT Glowing 1000 degree KNIFE VS THE 100 LAYERS OF CHALLENGE!!,itsyeboi,490677.0,1,0,0,1,0,0
L5gG4HIUxJA,BEAN BOOZLED CHALLENGE HUNGRY HUNGRY HIPPOS EDITION!!! (VOMIT ALERT),itsyeboi,2135893.0,1,1,0,1,0,0
bRZwIE5G-sk,"Last To Leave The Straight Jacket Wins $1,000 - Challenge",itsyeboi,717315.0,1,1,0,1,0,0
NTYQ1VnUUkQ,He's NEVER been this angry before!! (Car Honk Prank),itsyeboi,799015.0,1,1,1,0,0,0
-2ZhvwO1Uw0,I Bought All The WEIRDEST Items On Wish!!,itsyeboi,484745.0,1,0,0,0,0,0
t-nQKe3a2wM,The Real Reason I Quit YouTube..,itsyeboi,204062.0,0,0,0,0,0,0
dEo0mGg7HA4,10 FUNNY PRANKS YOU NEED TO TRY!!,itsyeboi,3283348.0,1,0,0,0,0,0
gKyif-XFNLQ,ULTIMATE BALLOON PRANK ON PARENTS!!!,itsyeboi,485134.0,1,1,1,0,0,0
WLyYKildEes,I Built A Secret YouTube Automation Channel To Prove It's Not Luck!,itsyeboi,95607.0,1,0,0,0,0,0
H1oXlZVU3Wg,BURGER KING CHEETOS CHICKEN FRIES TASTE TEST!!,itsyeboi,412025.0,1,1,0,0,1,0
VeiKrzUsHTc,"Buying Every Advertisement I See UNBOXING!! (PART 1 | $1,000 CHALLENGE)",itsyeboi,1242048.0,1,1,0,1,0,0
fgKgybCcTBs,I Bought $500 Worth of Lottery Tickets And This Happened.. **WE GOT SCAMMED?!**,itsyeboi,215718.0,1,1,0,0,0,0
FGlhhL37860,surprising my daughter w/ something SPECIAL at school.,jesssfam,133863.0,0,0,0,0,0,1
QQi9Kh3XetM,This was hard to say out loud… 🥲 EXPLAINING EVERYTHING,jesssfam,95286.0,0,1,0,0,0,0
-mG8NLxs0xM,School MORNING ROUTINE w/ 5 kids! *middle school & elementary*,jesssfam,217207.0,0,0,0,0,0,0
NCyPWhuOg2o,we finally have answers.,jesssfam,92748.0,0,1,0,0,0,0
duJZPZynxcU,the phone call I've been waiting for.....,jesssfam,70352.0,0,1,0,0,0,1
-eArubsrrkE,something STRANGE happened in my neighborhood… while I was away,jesssfam,135297.0,0,1,1,0,0,0
UWMapkBehm8,my daughter's FIRST DAY of MIDDLE SCHOOL (7th GRADE),jesssfam,243604.0,0,0,0,0,0,1
NtBZHPEbyas,an ACCIDENT at my daughter's HIGH SCHOOL!!! (caught on camera),jesssfam,155757.0,0,1,1,0,0,1
3OE3_VPEwHY,Forced to call for “HELP” after daughter’s at AUDITIONS,jesssfam,62043.0,0,1,1,0,0,1
azlJPa4NvJI,the IMPOSSIBLE happened last night.... *I'm SHOOK*,jesssfam,160551.0,0,1,0,0,0,0
ejoCdVAJgJk,a BIG family decision for my teen daughter… & here’s WHY,jesssfam,68552.0,0,0,0,0,0,1
B--XsuTSYEE,WE HAVE A….. (+ a surprise) 🥺,jesssfam,100960.0,0,0,0,0,0,0
UGSFLPGqckQ,complications on the FIRST day of our vacation... (this is bad),jesssfam,162002.0,0,0,0,0,0,0
8rGI4_6tWII,Sharing a SECRET on the best day of my twins life + FIRST PREMIERE LEAGUE experience!!! *surprise*,jesssfam,73478.0,0,0,0,0,0,0
g8kqv_OHOSA,IS IT BROKEN?! *accident caught on security cam*,jesssfam,168005.0,0,1,1,0,0,0
I03mpZ05b0Q,a serious accident on the beach involving my son.,jesssfam,321943.0,0,1,1,0,0,1
TfNwvsS-4pU,We made a HUGE mistake in Disney World w/ my daughter...,jesssfam,258755.0,0,1,1,0,0,1
iBn5M3mJPLg,My daughter's (very) hidden SECRET... 🤐,jesssfam,51269.0,0,1,1,0,0,1
8bM6CkP192E,finally requesting a DNA test for my 5 KIDS…,jesssfam,147670.0,0,1,0,0,0,0
lkvhFO81TTw,I don’t really know what to do…,jesssfam,126325.0,0,1,0,0,0,0
th9w_upxWDA,I've never seen ANYTHING like this in an airport before 😳,jesssfam,131174.0,0,1,0,0,0,0
RNu7GlK0a-Y,something my 5 yr old lost on her LAST day in Disney World...,jesssfam,184537.0,0,0,1,0,0,0
s2abiCs34nU,the cops showed up.,jesssfam,132646.0,0,1,1,0,0,0
pfR456cxShM,buying our 6th child’s first PHONE! (& here’s why),jesssfam,258464.0,1,0,0,0,0,0
3Pbk8RmZBWU,Reality of having of 7 kids w/ 3 custody schedules & SPRING BREAK DRAMA! 🥲 (explained),jesssfam,72492.0,0,1,1,0,0,0
u34b2BsnH80,a letter I never expected...,jesssfam,257599.0,0,1,0,0,0,0
X1l-gN3kTUw,inappropriate REQUEST from stranger in Disney World *unknown airdrop*,jesssfam,520012.0,1,1,1,0,0,0
fJGz8DpbDX0,16 hour flight *ALONE* across the WORLD w/ my teenage daughter to HONG KONG,jesssfam,141343.0,1,0,0,0,0,0
ENNxTA9Gi9k,CHRISTMAS SHOPPING FOR 7 KIDS *blended family* (budget & keeping it “fair”),jesssfam,91591.0,1,0,0,0,0,0
uCuvXIgsD3I,Lilia’s first LEAD ROLE in middle school musical *Buddy the Elf*,jesssfam,130047.0,1,0,0,0,0,0
3RTiDTM1elw,my camera BROKE the day before Christmas Eve.... *upsetting*,jesssfam,122235.0,1,1,0,0,0,0
RPmJYPeDJd0,MOM asked to separate from 6 KIDS in New York airport,jesssfam,110071.0,0,1,1,0,0,0
BFcz3ZUtRsg,Last to stop riding BIGGEST rollercoaster in Disneyland WINS,jesssfam,189506.0,1,0,0,1,0,0
puKEmDDHcgY,Pre-teen BOY *DREAM* Room Makeover (w/ DIY Rock Wall),jesssfam,191975.0,1,0,0,0,0,0
NpbAvA3_t1I,"Big NEWS for my son, scary Waymo ride our LAST cheer comp + an overdue surgery ❤️‍🩹😳",jesssfam,53515.0,1,1,1,0,0,1
hfJRhS2WoAM,celebrating my daughter on a SPECIAL day.... (RIP 💔),jesssfam,181276.0,0,0,0,0,0,0
EgQf1iZSGoE,saying goodbye to a dear friend.,jesssfam,198573.0,0,0,0,0,0,0
oIjxcMs-O28,I did NOT expect this… 🥺 *FULL* weekend in my life as a young mom of 5 KIDS!,jesssfam,76212.0,0,1,0,0,0,0
ku8GBRNklDg,I LOST my daughter's MOST IMPORTANT thing.. (left on the plane),jesssfam,81968.0,0,1,0,0,0,0
3CdKjWH-0m8,My daughter’s MAJOR hair cut (again) & first 48 hours of *new* BRACES for my son 🥺,jesssfam,79357.0,0,1,0,0,0,1
mIPhPWpILbE,concerning 12am phone call from my son...,jesssfam,419009.0,0,1,0,0,0,0
avvDBjLbEok,"Addressing your REAL questions... *Q&A* (co-parenting, stolen money, Karate scam)",jesssfam,83588.0,1,1,1,0,0,0
mm6E-SCok5c,my son tried giving Santa our SECURITY door code... 😳,jesssfam,139574.0,0,1,1,0,0,0
DEoO2vKrYqE,We're FINALLY moving... 9 months later,jesssfam,114340.0,0,0,0,0,0,0
K5-lDyY3Yfc,3:00am SURPRISE ✨night before✨ my daughter's 9th birthday *CHILLS*,jesssfam,81014.0,0,1,0,0,0,0
48KJDJD0BkY,Texts from my teenager (ALONE) at the airport 🥲,jesssfam,96507.0,0,1,0,0,0,0
KAQO5o5CNNk,"Impulsive thoughts, NEW ROOM TOUR (renovation),  WHO lives where? LIFE UPDATE❤️‍🩹🏡✨",jesssfam,35610.0,0,0,0,0,0,0
GnXhRjVFn1I,Mom & daughter GIRLS TRIP takes an unexpected turn 😣💔,jesssfam,102248.0,0,1,1,0,0,0
VvsX-To-DBs,*unbelievable* NEWS 1 day after surgery (good & BAD news),jesssfam,148423.0,1,1,0,0,0,0
1OFev2REyfM,"15 hour travel day ALONE w/ my teens (airport theory, sketchy arrival & TERRIFYING hotel experience)",jesssfam,48016.0,0,1,0,0,0,0
QxphzjsCmbk,😳RUN!  |  Sweden🇸🇪 3 | Stockholm,jhousevlogs,285138.0,0,1,0,0,0,0
a6yAfvrno-A,😂Toilet Paper WORKOUT! #StayHome,jhousevlogs,1844940.0,1,0,0,0,0,0
-NCEA5dPH5c,🎁Christmas🎄,jhousevlogs,1256182.0,0,0,0,0,0,0
LV6QswHfLNo,🏝Thanksgiving POOL Party💦,jhousevlogs,1162259.0,0,0,0,0,0,0
FuAY8CExjwc,😮FORGOT it was in there!,jhousevlogs,905708.0,0,0,0,0,0,0
qVrU7g5Di2A,Hair Cut on Last Day! | Kosovo🇽🇰 3,jhousevlogs,421190.0,0,0,0,0,0,0
LZgaufw7Sl4,🎂Birthday Special | Austria🇦🇹 3,jhousevlogs,248285.0,0,0,0,0,0,0
Fjnx321Kv0Y,Goodbye Sweden! | Sweden🇸🇪 11,jhousevlogs,689313.0,0,0,0,0,0,0
GK0xRRc1ok8,First Day in a New Country! | Vietnam🇻🇳 1,jhousevlogs,203459.0,0,0,0,0,0,0
8AbupW_aNmA,Amazing New Country | Türkiye🇹🇷 1,jhousevlogs,131603.0,0,0,0,0,0,0
vTAVYngKSs0,🤢Sick in New Country! | Türkiye🇹🇷 2,jhousevlogs,111559.0,0,1,0,0,0,0
9KoX61xFqpM,🎄Christmas on a NEW Continent🌍 | South Africa🇿🇦 1,jhousevlogs,233259.0,0,0,0,0,0,0
hTgdVwMtIgg,Her FIRST MOVIE❄️,jhousevlogs,757490.0,1,0,0,0,0,0
i5KR3FvoLbs,🚁Extreme Adventures! | South Africa🇿🇦 5,jhousevlogs,256623.0,1,0,0,0,0,0
xaVb7WMWyvQ,😂EASTER EGG HUNT🎉,jhousevlogs,1176247.0,1,0,0,0,0,0
1VhPoB_QO9c,LAST ONE💦,jhousevlogs,5605283.0,1,1,0,1,0,0
IFBJPfm1Vh4,Ninja Training 🥷 | Japan🇯🇵 4,jhousevlogs,92466.0,1,0,0,0,0,0
atWXnnpjyGw,🎉SURPRISE! We're Getting a PUPPY🎊,jhousevlogs,369849.0,0,0,0,0,0,0
6olMvZoHgIg,😂Tortilla SLAP🤣,jhousevlogs,681059.0,1,1,0,0,0,0
O_oDNhlmKBA,🎄CHRISTMAS SURPRISE🎄,jhousevlogs,702844.0,0,0,0,0,0,0
KRB5wOyHplo,💩Road Trip of POO🤣,jhousevlogs,630190.0,1,1,0,0,0,0
mwI4aUsxpOg,😱BOMB CYCLONE HITS⛈,jhousevlogs,318421.0,0,1,0,0,0,0
U4xX9Gp2EKk,🎁HAPPY BIRTHDAY CALEB!!!,jhousevlogs,2846220.0,0,1,0,0,0,0
WLOcDj6K6jM,🐶PUPPY SLIDE & ICE DANCING⛸,jhousevlogs,1017627.0,1,0,0,0,0,0
3lMHOY1He_E,Nose Flute in New Country! | Malaysia🇲🇾 1,jhousevlogs,86071.0,0,0,0,0,0,0
WJMqPOd_RPk,🎂HAPPY BIRTHDAY ELISE!,jhousevlogs,4407862.0,0,0,0,0,0,0
WtOGf66BHLE,🤪Scavenger Hunt! | Türkiye🇹🇷 16,jhousevlogs,157861.0,1,0,0,1,0,0
JSG5ROKYTnc,😱 3 Year-Old HAIR CUT! ✂️,jhousevlogs,1949416.0,0,1,0,0,0,0
HT-YugXl_jA,🐣EASTER Morning EGG HUNT😂,jhousevlogs,1610986.0,0,0,0,0,0,0
9tJ8MK1HNik,Lost in Rwanda! | Rwanda🇷🇼 8,jhousevlogs,104592.0,0,0,0,0,0,0
8iGpBZgTFfk,😲JOE BIDEN CALLED!!! (not clickbait) #StayHome,jhousevlogs,931906.0,0,1,0,0,0,0
y_E57O8Ed7s,Magical Day | Austria🇦🇹 7 | Salzburg,jhousevlogs,351975.0,0,0,0,0,0,0
bYZ2fIpyDFI,🤭MESSY Madness🤪,jhousevlogs,452874.0,0,1,0,0,0,0
jHzED_XrCEY,😲LONGEST Paper Airplane FLIGHT✈️,jhousevlogs,113148.0,1,1,0,0,0,0
zgnZkbDKrzE,#StayHome #WithMe - 24 Hours AT HOME with 5 kids!,jhousevlogs,941548.0,1,0,0,1,0,0
SOd86o4kens,Try Not To Laugh TikTok Challenge🤪,jhousevlogs,18322423.0,1,0,0,1,0,0
rxdBClx0LjU,😱Get the TREASURE🤑,jhousevlogs,172328.0,1,1,0,0,0,0
qFeme3g3gFo,🎄Insane Christmas Surprise!,jhousevlogs,180880.0,0,1,0,0,0,0
yEVcGp0_BUE,😱INSANE Stunts | #disney,jhousevlogs,648353.0,1,1,0,0,1,0
bHMryT8FHI0,🎊LAST DAY CELEBRATION🎉,jhousevlogs,2043157.0,0,0,0,0,0,0
MVyaiooglf0,1st Grade in a New Country! | Kosovo🇽🇰 1,jhousevlogs,273222.0,0,0,0,0,0,0
WDedqBCGwC4,Saying Goodbye to Africa! | Rwanda🇷🇼 11,jhousevlogs,87961.0,0,0,0,0,0,0
y3p6h7ywfa4,😂AGAIN?!,jhousevlogs,412193.0,0,1,1,0,0,0
hWtWqTlxGlg,🎄Christmas Gift Exchange🎁,jhousevlogs,728954.0,0,0,0,0,0,0
walsgt38SBs,😳Separated?! HE MISSED IT🙈 | France🇫🇷 1,jhousevlogs,388639.0,0,0,0,0,0,0
Xjp-3jylvj8,✏️BACK TO SCHOOL SHOPPING!,jhousevlogs,508033.0,0,0,0,0,0,0
97AQ1r4hMKU,Magical Potion!,jhousevlogs,313685.0,1,0,0,0,0,0
BT3GJDehxxk,😲NEW CAST!!!,jhousevlogs,1708276.0,0,0,0,0,0,0
GyzyoA1ra4s,MOVING + CHRISTMAS Set Up🎄,jhousevlogs,1664656.0,0,0,0,0,0,0
tabp1mk3jrw,Island Paradise🏝️ | Philippines🇵🇭 4,jhousevlogs,157782.0,0,0,0,0,0,0
Bpn4juXhiqM,THE SCARECROW DARE. (SCARY),jillianandaddie,3171324.0,1,0,0,1,0,0
twXx4kGh65U,Universal Studios tour with Babyteeth4,jillianandaddie,1701567.0,0,0,0,0,0,0
Znt4NaJr568,DON'T OPEN THAT BOX. (SCARY) THE FULL MOVIE,jillianandaddie,5849906.0,1,0,0,0,0,0
4E4QQgnUlXo,YETI IN OUR YARD.,jillianandaddie,24193273.0,0,0,0,0,0,0
PPWob34f_QY,Stalked By Pumpkins: Origins,jillianandaddie,2607858.0,1,0,0,0,0,0
k9az9tr-rpU,CREEPY LITTLE DOLLS (SCARY).,jillianandaddie,4734555.0,1,0,0,0,0,0
TW3ggk_2NAk,Magic Wand Really Works! Babyteeth4 Mini Movie,jillianandaddie,2721721.0,1,0,0,0,0,0
mkr-yyx-78Y,HAUNTED TYPEWRITER 3 (FINALE!),jillianandaddie,2331825.0,1,0,0,0,0,0
U384Sw30uWI,SCREAMBOAT WILLIE. (SCARY),jillianandaddie,1338006.0,1,0,0,0,0,0
O1yWajt7Ap4,STALKED BY PUMPKINS: THE CARVING (SCARY),jillianandaddie,3804966.0,1,0,0,0,0,0
vbnlZQI3DNk,THE CURSED MASK.,jillianandaddie,15817598.0,1,0,1,0,0,0
DmZIxA1_fT4,"Water science fun, Climbing maze & more with Babyteeth4",jillianandaddie,436568.0,0,0,0,0,0,0
DXJT43_VP2c,A DEMON STOLE MY SISTER. (SCARY),jillianandaddie,943337.0,1,0,1,0,0,0
lVS5-GQ91vo,"Coinstar cash in Bucket of coins, how much will it be?",jillianandaddie,4768343.0,0,0,0,0,0,0
tDUKH6adf78,Fairies In Our Room!  Babyteeth4 Mini Movie,jillianandaddie,4166385.0,1,0,0,0,0,0
gGOxvKoaGDw,ALONG CAME A SPIDER. (CREEPY),jillianandaddie,6728187.0,1,0,0,0,0,0
E-W4eTawrZU,EVIL NUN 2. (SCARY),jillianandaddie,3111576.0,1,0,0,0,0,0
YXON5vIPef0,RETURN OF THE LIVING DEAD. (SCARY),jillianandaddie,636794.0,1,1,1,0,0,0
